Zipcode,Name,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,average rent
95968,ZCTA5 95968,1250.0,35.8,32500.0,14038.0,432.0,34.56,637.0
95969,ZCTA5 95969,27850.0,51.2,47379.0,27308.0,3793.0,13.61938958707361,839.0
95970,ZCTA5 95970,500.0,54.4,47500.0,33839.0,34.0,6.8,755.0
95971,ZCTA5 95971,5952.0,48.6,50867.0,26741.0,820.0,13.776881720430108,751.0
95973,ZCTA5 95973,35297.0,35.6,57515.0,30720.0,4976.0,14.09751536957815,878.0
95974,ZCTA5 95974,65.0,10.9,-666666666.0,,50.0,76.92307692307692,-666666666.0
95975,ZCTA5 95975,1811.0,50.1,65221.0,27520.0,299.0,16.510215350635008,-666666666.0
95977,ZCTA5 95977,1730.0,26.6,40313.0,21709.0,160.0,9.248554913294798,1131.0
95978,ZCTA5 95978,115.0,10.7,-666666666.0,9666.0,96.0,83.47826086956522,-666666666.0
95979,ZCTA5 95979,750.0,52.5,41471.0,20413.0,177.0,23.6,605.0
95981,ZCTA5 95981,96.0,-666666666.0,-666666666.0,,96.0,100.0,-666666666.0
95982,ZCTA5 95982,3487.0,33.9,77614.0,30465.0,174.0,4.989962718669343,888.0
95983,ZCTA5 95983,500.0,53.6,76136.0,45848.0,33.0,6.6,-666666666.0
95984,ZCTA5 95984,39.0,-666666666.0,-666666666.0,,0.0,0.0,-666666666.0
95986,ZCTA5 95986,79.0,69.9,-666666666.0,22677.0,19.0,24.050632911392405,-666666666.0
95987,ZCTA5 95987,6142.0,33.2,57642.0,23129.0,746.0,12.145880820579615,810.0
95988,ZCTA5 95988,8663.0,37.3,46830.0,22135.0,1197.0,13.817384277963754,625.0
95991,ZCTA5 95991,40683.0,32.9,43939.0,20993.0,8276.0,20.34264926382027,742.0
95993,ZCTA5 95993,36617.0,39.0,65044.0,27663.0,5320.0,14.52877078952399,959.0
96001,ZCTA5 96001,34260.0,43.4,45694.0,28501.0,5514.0,16.09457092819615,693.0
96002,ZCTA5 96002,32943.0,39.5,44721.0,23845.0,5286.0,16.04589745924779,736.0
96003,ZCTA5 96003,44929.0,40.3,47753.0,26234.0,7817.0,17.398562175877494,861.0
96006,ZCTA5 96006,389.0,50.1,71094.0,29524.0,21.0,5.3984575835475574,-666666666.0
96007,ZCTA5 96007,23354.0,40.6,39542.0,20922.0,4611.0,19.743941080757043,680.0
96008,ZCTA5 96008,1483.0,48.8,60528.0,25848.0,127.0,8.56372218476062,619.0
96009,ZCTA5 96009,288.0,57.1,56750.0,34209.0,30.0,10.416666666666666,-666666666.0
96010,ZCTA5 96010,194.0,52.0,36250.0,20563.0,30.0,15.463917525773196,450.0
96011,ZCTA5 96011,116.0,60.0,17083.0,14275.0,23.0,19.82758620689655,475.0
96013,ZCTA5 96013,4538.0,42.2,36604.0,19955.0,1011.0,22.27853680035258,554.0
96014,ZCTA5 96014,146.0,52.8,-666666666.0,34436.0,0.0,0.0,-666666666.0
96015,ZCTA5 96015,587.0,60.9,40786.0,13200.0,95.0,16.1839863713799,-666666666.0
96016,ZCTA5 96016,497.0,43.7,-666666666.0,25201.0,120.0,24.14486921529175,425.0
96017,ZCTA5 96017,160.0,60.3,38750.0,21053.0,36.0,22.5,638.0
96019,ZCTA5 96019,10121.0,37.1,46394.0,20788.0,1981.0,19.573164707044757,780.0
96020,ZCTA5 96020,2438.0,51.5,51083.0,30032.0,288.0,11.8129614438064,668.0
96021,ZCTA5 96021,16322.0,34.5,40209.0,19119.0,4927.0,30.186251684842542,639.0
96022,ZCTA5 96022,16904.0,41.9,53331.0,25272.0,2472.0,14.623757690487459,699.0
96023,ZCTA5 96023,1096.0,33.9,29176.0,17085.0,336.0,30.656934306569344,450.0
96024,ZCTA5 96024,962.0,50.5,38056.0,26110.0,258.0,26.81912681912682,751.0
96025,ZCTA5 96025,2121.0,54.0,33200.0,20177.0,499.0,23.526638378123526,662.0
96027,ZCTA5 96027,2390.0,48.6,47267.0,24523.0,325.0,13.598326359832637,713.0
96028,ZCTA5 96028,1403.0,50.9,35948.0,24690.0,91.0,6.486101211689237,489.0
96029,ZCTA5 96029,200.0,32.0,32375.0,16112.0,86.0,43.0,588.0
96031,ZCTA5 96031,175.0,39.6,25417.0,12855.0,60.0,34.285714285714285,506.0
96032,ZCTA5 96032,2518.0,43.4,46719.0,23060.0,549.0,21.80301826846704,565.0
96033,ZCTA5 96033,561.0,50.0,34167.0,18870.0,97.0,17.29055258467023,670.0
96034,ZCTA5 96034,220.0,54.5,31667.0,22065.0,66.0,30.0,1078.0
96035,ZCTA5 96035,3398.0,40.9,38495.0,17098.0,838.0,24.661565626839316,622.0
96037,ZCTA5 96037,216.0,63.0,-666666666.0,17207.0,78.0,36.111111111111114,-666666666.0
96038,ZCTA5 96038,602.0,46.1,34583.0,20412.0,87.0,14.451827242524917,597.0
96039,ZCTA5 96039,1044.0,51.7,28661.0,21543.0,310.0,29.693486590038315,502.0
96040,ZCTA5 96040,275.0,67.6,48083.0,23216.0,61.0,22.181818181818183,-666666666.0
96041,ZCTA5 96041,3061.0,48.0,23724.0,19157.0,716.0,23.391048676902972,579.0
96044,ZCTA5 96044,937.0,54.2,35000.0,20886.0,188.0,20.064034151547492,709.0
96046,ZCTA5 96046,134.0,45.8,-666666666.0,24781.0,0.0,0.0,-666666666.0
96047,ZCTA5 96047,799.0,46.9,41071.0,26312.0,247.0,30.913642052565706,710.0
96048,ZCTA5 96048,701.0,58.8,49205.0,25801.0,79.0,11.269614835948644,675.0
96049,ZCTA5 96049,28.0,69.7,53000.0,20814.0,0.0,0.0,-666666666.0
96050,ZCTA5 96050,387.0,63.8,32500.0,23781.0,108.0,27.906976744186046,418.0
96051,ZCTA5 96051,1264.0,52.4,42500.0,26857.0,350.0,27.689873417721518,629.0
96052,ZCTA5 96052,1417.0,54.8,34046.0,22226.0,294.0,20.74805928016937,681.0
96054,ZCTA5 96054,260.0,56.6,28906.0,16035.0,35.0,13.461538461538462,-666666666.0
96055,ZCTA5 96055,4002.0,40.8,40517.0,21038.0,804.0,20.089955022488756,564.0
96056,ZCTA5 96056,1693.0,50.7,56273.0,27906.0,221.0,13.053750738334317,448.0
96057,ZCTA5 96057,1305.0,54.1,40729.0,24025.0,250.0,19.157088122605366,656.0
96058,ZCTA5 96058,779.0,43.2,35500.0,23865.0,108.0,13.86392811296534,421.0
96059,ZCTA5 96059,604.0,47.6,29554.0,15287.0,253.0,41.88741721854305,445.0
96061,ZCTA5 96061,27.0,67.6,100417.0,42463.0,0.0,0.0,-666666666.0
96062,ZCTA5 96062,1180.0,52.3,62500.0,33110.0,184.0,15.59322033898305,959.0
96063,ZCTA5 96063,188.0,43.3,54625.0,32327.0,14.0,7.446808510638298,450.0
96064,ZCTA5 96064,4881.0,43.7,43664.0,22070.0,953.0,19.524687564023765,572.0
96065,ZCTA5 96065,360.0,56.1,42813.0,21685.0,18.0,5.0,546.0
96067,ZCTA5 96067,6828.0,55.2,38848.0,29442.0,1368.0,20.035149384885763,767.0
96068,ZCTA5 96068,131.0,43.6,-666666666.0,9919.0,12.0,9.16030534351145,-666666666.0
96069,ZCTA5 96069,792.0,56.6,43938.0,30077.0,178.0,22.474747474747474,752.0
96071,ZCTA5 96071,180.0,35.9,37061.0,15301.0,0.0,0.0,-666666666.0
96073,ZCTA5 96073,4174.0,49.8,79528.0,35316.0,352.0,8.433157642549114,1611.0
96074,ZCTA5 96074,196.0,39.1,38250.0,10904.0,12.0,6.122448979591836,769.0
96075,ZCTA5 96075,304.0,52.4,27500.0,13320.0,51.0,16.776315789473685,600.0
96076,ZCTA5 96076,139.0,63.9,-666666666.0,18306.0,22.0,15.827338129496402,-666666666.0
96080,ZCTA5 96080,27564.0,43.4,37610.0,21658.0,5361.0,19.449281671745755,645.0
96084,ZCTA5 96084,416.0,53.5,44219.0,22753.0,85.0,20.432692307692307,719.0
96085,ZCTA5 96085,91.0,55.9,86875.0,31704.0,35.0,38.46153846153846,-666666666.0
96086,ZCTA5 96086,304.0,57.3,24375.0,18579.0,114.0,37.5,788.0
96087,ZCTA5 96087,600.0,56.3,33393.0,29428.0,38.0,6.333333333333333,433.0
96088,ZCTA5 96088,4410.0,59.4,44664.0,25257.0,645.0,14.625850340136054,890.0
96090,ZCTA5 96090,467.0,43.7,45000.0,20875.0,73.0,15.63169164882227,811.0
96091,ZCTA5 96091,561.0,57.8,45000.0,28714.0,37.0,6.595365418894831,535.0
96092,ZCTA5 96092,300.0,55.9,-666666666.0,38325.0,21.0,7.0,537.0
96093,ZCTA5 96093,4031.0,44.1,39554.0,22249.0,757.0,18.779459191267676,662.0
96094,ZCTA5 96094,6446.0,46.5,48750.0,25263.0,978.0,15.17219981383804,702.0
96096,ZCTA5 96096,733.0,51.9,56667.0,28937.0,178.0,24.283765347885403,660.0
96097,ZCTA5 96097,9744.0,42.2,32280.0,21571.0,2729.0,28.00697865353038,614.0
96101,ZCTA5 96101,5378.0,45.4,39123.0,21922.0,1028.0,19.11491260691707,511.0
96103,ZCTA5 96103,1369.0,61.5,56429.0,58120.0,92.0,6.7202337472607745,695.0
96104,ZCTA5 96104,576.0,52.7,52857.0,24551.0,49.0,8.506944444444445,422.0
96105,ZCTA5 96105,70.0,79.2,44018.0,37450.0,3.0,4.285714285714286,-666666666.0
96106,ZCTA5 96106,223.0,64.6,81696.0,50120.0,0.0,0.0,-666666666.0
96107,ZCTA5 96107,1129.0,55.4,41875.0,31608.0,132.0,11.691762621789193,634.0
96108,ZCTA5 96108,7.0,-666666666.0,-666666666.0,,3.0,42.857142857142854,-666666666.0
96109,ZCTA5 96109,741.0,55.0,34464.0,31113.0,167.0,22.53711201079622,630.0
96110,ZCTA5 96110,167.0,54.1,47500.0,40232.0,23.0,13.77245508982036,375.0
96111,ZCTA5 96111,30.0,63.1,34297.0,31503.0,0.0,0.0,-666666666.0
96112,ZCTA5 96112,332.0,32.9,26250.0,14867.0,99.0,29.819277108433734,141.0
96113,ZCTA5 96113,2100.0,35.6,46042.0,10681.0,35.0,1.6666666666666667,653.0
96114,ZCTA5 96114,3387.0,49.0,70806.0,33697.0,322.0,9.506938293475052,737.0
96115,ZCTA5 96115,179.0,64.1,53462.0,23922.0,35.0,19.553072625698324,-666666666.0
96116,ZCTA5 96116,127.0,65.1,-666666666.0,27974.0,31.0,24.409448818897637,-666666666.0
96117,ZCTA5 96117,300.0,29.9,31118.0,12095.0,112.0,37.333333333333336,1083.0
96118,ZCTA5 96118,1629.0,50.1,46058.0,23492.0,145.0,8.901166359729896,703.0
96119,ZCTA5 96119,100.0,32.4,-666666666.0,11938.0,60.0,60.0,-666666666.0
96120,ZCTA5 96120,1079.0,42.9,61000.0,24320.0,188.0,17.42354031510658,694.0
96121,ZCTA5 96121,302.0,59.7,125375.0,53585.0,0.0,0.0,-666666666.0
96122,ZCTA5 96122,3532.0,42.2,35652.0,24616.0,558.0,15.79841449603624,510.0
96123,ZCTA5 96123,46.0,30.3,33333.0,10996.0,2.0,4.3478260869565215,-666666666.0
96124,ZCTA5 96124,385.0,60.8,41304.0,40468.0,23.0,5.974025974025974,-666666666.0
96125,ZCTA5 96125,227.0,62.5,156125.0,95831.0,11.0,4.845814977973569,-666666666.0
96126,ZCTA5 96126,39.0,65.8,-666666666.0,30008.0,4.0,10.256410256410257,-666666666.0
96128,ZCTA5 96128,840.0,46.4,64063.0,40150.0,50.0,5.9523809523809526,-666666666.0
96129,ZCTA5 96129,132.0,60.5,250001.0,104552.0,0.0,0.0,-666666666.0
96130,ZCTA5 96130,20812.0,33.3,52459.0,17310.0,2160.0,10.378627714779935,745.0
96132,ZCTA5 96132,119.0,39.1,40000.0,11213.0,26.0,21.84873949579832,-666666666.0
96133,ZCTA5 96133,202.0,15.5,21635.0,5925.0,166.0,82.17821782178218,-666666666.0
96134,ZCTA5 96134,2203.0,40.1,37462.0,20849.0,451.0,20.47208352246936,431.0
96135,ZCTA5 96135,172.0,40.2,-666666666.0,22259.0,40.0,23.25581395348837,-666666666.0
96136,ZCTA5 96136,47.0,61.6,-666666666.0,24315.0,22.0,46.808510638297875,-666666666.0
96137,ZCTA5 96137,3707.0,52.2,44627.0,26768.0,639.0,17.237658483949286,645.0
96140,ZCTA5 96140,805.0,45.9,86953.0,42384.0,161.0,20.0,888.0
96141,ZCTA5 96141,464.0,53.6,53077.0,35884.0,44.0,9.482758620689655,1138.0
96142,ZCTA5 96142,766.0,40.8,44420.0,28358.0,54.0,7.049608355091384,1004.0
96143,ZCTA5 96143,3737.0,36.7,47197.0,26474.0,408.0,10.917848541610917,869.0
96145,ZCTA5 96145,2399.0,46.1,68015.0,39879.0,286.0,11.921634014172572,1081.0
96146,ZCTA5 96146,968.0,45.7,56719.0,61626.0,79.0,8.161157024793388,851.0
96148,ZCTA5 96148,776.0,31.6,52672.0,22531.0,87.0,11.211340206185566,1016.0
96150,ZCTA5 96150,29001.0,40.0,51400.0,28713.0,4022.0,13.868487293541602,830.0
96155,ZCTA5 96155,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,-666666666.0
96161,ZCTA5 96161,18255.0,39.3,79457.0,44369.0,1265.0,6.929608326485894,1307.0
