Zipcode,City,State,CountyName,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,average rent,Median Home Value,Number of House Build in year,Avg_HomeValue,Employment Rate,Latitude,Longitude,Temp
91384,Castaic,CA,Los Angeles,29676.0,33.7,102744.0,29058.0,1877.0,6.324976411915352,1214.0,420000.0,1991.0,500191.66666666674,42.18223480253403,34.49,-118.62,79.05
91387,Santa Clarita,CA,Los Angeles,44106.0,34.5,84930.0,33274.0,4094.0,9.282183829864415,1530.0,414100.0,1989.0,486358.33333333326,53.53920101573482,34.39,-118.54,79.56
91390,Santa Clarita,CA,Los Angeles,20546.0,41.5,108391.0,39545.0,1197.0,5.8259515234108825,1475.0,508100.0,1989.0,588583.3333333335,52.8472695415166,34.39,-118.54,79.56
91401,Los Angeles,CA,Los Angeles,41019.0,35.7,49153.0,26945.0,9082.0,22.14095906774909,1120.0,568100.0,1962.0,686766.6666666665,56.732246032326486,34.05,-118.24,82.62
91402,Los Angeles,CA,Los Angeles,71765.0,31.8,39095.0,15208.0,19411.0,27.048003901623353,989.0,317100.0,1970.0,401475.0,50.521842123597864,34.05,-118.24,82.62
91403,Los Angeles,CA,Los Angeles,24579.0,41.4,83241.0,59600.0,1781.0,7.246023027787949,1502.0,804900.0,1971.0,954141.6666666665,63.79022742991985,34.05,-118.24,82.62
91405,Los Angeles,CA,Los Angeles,54356.0,33.5,39472.0,18533.0,13599.0,25.01839723305615,1004.0,387100.0,1971.0,492700.0,53.90941202443153,34.05,-118.24,82.62
91406,Los Angeles,CA,Los Angeles,55385.0,35.0,49764.0,23411.0,10847.0,19.58472510607565,1065.0,424100.0,1962.0,507383.33333333326,55.4121151936445,34.05,-118.24,82.62
91411,Los Angeles,CA,Los Angeles,25290.0,33.4,47126.0,27827.0,5209.0,20.59707394226967,1111.0,524500.0,1971.0,631083.3333333335,59.276393831553975,34.05,-118.24,82.62
91423,Los Angeles,CA,Los Angeles,34140.0,39.1,81753.0,55895.0,2789.0,8.1693028705331,1484.0,803400.0,1965.0,928083.3333333335,64.39367311072056,34.05,-118.24,82.62
91436,Los Angeles,CA,Los Angeles,14353.0,47.3,137683.0,81785.0,554.0,3.8598202466383333,1839.0,1062800.0,1963.0,1405591.666666667,50.71413641747371,34.05,-118.24,82.62
91501,Burbank,CA,Los Angeles,20110.0,38.8,61048.0,31122.0,3053.0,15.181501740427649,1370.0,651900.0,1971.0,733516.6666666665,54.28145201392343,34.18,-118.33,82.42
91502,Burbank,CA,Los Angeles,12080.0,38.6,40083.0,25234.0,2373.0,19.644039735099337,1208.0,395600.0,1982.0,520908.33333333326,52.25165562913907,34.18,-118.33,82.42
91504,Burbank,CA,Los Angeles,26833.0,38.5,74006.0,36537.0,2353.0,8.76905303171468,1268.0,607500.0,1960.0,727625.0,53.464018186561326,34.18,-118.33,82.42
91505,Burbank,CA,Los Angeles,30985.0,38.1,80389.0,39816.0,3052.0,9.84992738421817,1491.0,594400.0,1949.0,677658.3333333335,59.98063579151202,34.18,-118.33,82.42
91506,Burbank,CA,Los Angeles,18125.0,43.7,73661.0,39613.0,1596.0,8.805517241379311,1210.0,609100.0,1949.0,708158.3333333335,55.98896551724138,34.18,-118.33,82.42
91601,Los Angeles,CA,Los Angeles,39318.0,33.4,50275.0,29995.0,8556.0,21.76102548451091,1181.0,498500.0,1973.0,577416.6666666665,65.50943588178443,34.05,-118.24,82.62
91602,Los Angeles,CA,Los Angeles,18615.0,38.7,72417.0,51522.0,2016.0,10.829975825946818,1391.0,665700.0,1969.0,761216.6666666665,71.60354552780016,34.05,-118.24,82.62
91604,Los Angeles,CA,Los Angeles,30386.0,40.5,94583.0,69356.0,1874.0,6.167313894556703,1632.0,918600.0,1968.0,1256283.333333333,64.31909431975252,34.05,-118.24,82.62
91605,Los Angeles,CA,Los Angeles,55377.0,34.0,44913.0,18574.0,12849.0,23.20277371471911,1022.0,385100.0,1963.0,462000.0,51.26496559943658,34.05,-118.24,82.62
91606,Los Angeles,CA,Los Angeles,45040.0,35.2,42273.0,20850.0,9423.0,20.921403197158078,1042.0,426200.0,1961.0,502258.33333333326,51.924955595026645,34.05,-118.24,82.62
91607,Los Angeles,CA,Los Angeles,31405.0,37.6,56096.0,38838.0,3568.0,11.361248208883936,1233.0,656300.0,1966.0,750491.6666666665,59.26444833625219,34.05,-118.24,82.62
91701,Rancho Cucamonga,CA,San Bernardino,40870.0,40.1,83426.0,33684.0,2881.0,7.049180327868853,1350.0,424300.0,1980.0,491008.33333333326,52.745289943724,34.1,-117.58,86.74
91702,Azusa,CA,Los Angeles,61968.0,29.5,59027.0,18844.0,8576.0,13.839400981151561,1165.0,339700.0,1966.0,399583.33333333326,51.33133230054222,34.13,-117.91,84.36
91706,Baldwin Park,CA,Los Angeles,77667.0,33.5,53693.0,16491.0,12283.0,15.814953583890198,1168.0,333900.0,1964.0,395475.0,48.11567332329047,34.09,-117.96,84.36
91708,Chino,CA,San Bernardino,2893.0,36.2,82833.0,11831.0,51.0,1.7628759073625997,2295.0,391400.0,2005.0,432383.33333333326,21.016246111303147,34.01,-117.69,84.38
91709,Chino Hills,CA,San Bernardino,77266.0,38.1,97222.0,36145.0,5180.0,6.704113063960862,1737.0,537800.0,1989.0,598658.3333333335,53.26793156110061,33.99,-117.76,83.82
91710,Chino,CA,San Bernardino,87071.0,36.4,72969.0,23041.0,8557.0,9.827611948869313,1302.0,370300.0,1980.0,426391.66666666674,45.1677366746678,34.01,-117.69,84.38
91711,Claremont,CA,Los Angeles,36957.0,39.0,94509.0,40627.0,3264.0,8.831885705008524,1361.0,579800.0,1965.0,619325.0,49.15442270747084,34.1,-117.72,84.18
91722,Covina,CA,Los Angeles,35407.0,36.3,69708.0,23748.0,3197.0,9.029287993899512,1250.0,367700.0,1958.0,431300.0,53.36797808342983,34.09,-117.89,84.36
91723,Covina,CA,Los Angeles,19258.0,33.7,60053.0,24720.0,2214.0,11.496520926368262,1158.0,406500.0,1958.0,471383.33333333326,50.86197943711704,34.09,-117.89,84.36
91724,Covina,CA,Los Angeles,26190.0,39.9,80797.0,30131.0,2721.0,10.389461626575027,1348.0,453600.0,1966.0,514500.0,52.57350133638794,34.09,-117.89,84.36
91730,Rancho Cucamonga,CA,San Bernardino,68807.0,33.4,63567.0,26492.0,8667.0,12.596102140770562,1412.0,326200.0,1987.0,393408.33333333326,51.25350618396384,34.1,-117.58,86.74
91731,El Monte,CA,Los Angeles,30179.0,36.3,34554.0,14693.0,7346.0,24.341429470824078,973.0,383800.0,1960.0,451375.0,44.55747374001789,34.08,-118.04,83.48
91732,El Monte,CA,Los Angeles,62855.0,34.9,44421.0,16516.0,13780.0,21.923474663909,1090.0,374400.0,1964.0,430050.0,47.10524222416673,34.08,-118.04,83.48
91733,South El Monte,CA,Los Angeles,44622.0,34.7,40841.0,14658.0,10213.0,22.88781318632065,1059.0,363600.0,1959.0,424575.0,44.106046344852324,34.05,-118.05,83.5
91737,Rancho Cucamonga,CA,San Bernardino,25508.0,40.3,99333.0,39040.0,1813.0,7.107574094401755,1459.0,522100.0,1985.0,557575.0,55.484553865453975,34.1,-117.58,86.74
91739,Rancho Cucamonga,CA,San Bernardino,38681.0,36.5,100336.0,36671.0,1641.0,4.242392906077919,1487.0,500100.0,2002.0,582708.3333333335,53.64390786174091,34.1,-117.58,86.74
91740,Glendora,CA,Los Angeles,26555.0,40.9,68487.0,27682.0,2842.0,10.702315948032386,1235.0,413700.0,1964.0,482458.33333333326,50.51026172095651,34.14,-117.87,84.36
91741,Glendora,CA,Los Angeles,25780.0,41.3,88612.0,40398.0,2046.0,7.9363847944142725,1434.0,594700.0,1962.0,648866.6666666665,51.19084561675717,34.14,-117.87,84.36
91744,La Puente,CA,Los Angeles,86638.0,32.8,60784.0,17214.0,12510.0,14.439391491031651,1142.0,338600.0,1958.0,407433.33333333326,49.02583162122856,34.02,-117.95,84.36
91745,Hacienda Heights,CA,Los Angeles,54043.0,41.9,79280.0,29858.0,4725.0,8.743037951261034,1599.0,517900.0,1968.0,584183.3333333335,47.9081472161057,33.99,-117.97,84.04
91746,West Puente Valley,CA,Los Angeles,31319.0,34.2,61357.0,17331.0,4312.0,13.768000255435991,1171.0,350300.0,1957.0,410708.33333333326,48.31571889268496,34.05,-117.97,84.38
91748,Rowland Heights,CA,Los Angeles,46565.0,41.2,61740.0,26068.0,5773.0,12.397723612155053,1348.0,530200.0,1975.0,579791.6666666665,50.411253087082564,33.98,-117.91,84.04
91750,La Verne,CA,Los Angeles,34156.0,42.6,78375.0,35953.0,2681.0,7.8492797751493155,1309.0,507000.0,1975.0,588791.6666666665,48.887457547722214,34.1,-117.77,84.34
91752,Eastvale,CA,Riverside,29801.0,34.5,64960.0,23231.0,3413.0,11.452635817590014,1107.0,359000.0,1980.0,432391.66666666674,50.102345558873864,33.98,-117.56,86.74
91754,Monterey Park,CA,Los Angeles,33514.0,43.2,58833.0,28236.0,5115.0,15.26227845079668,1143.0,539600.0,1959.0,587075.0,48.096317956674824,34.05,-118.13,83.08
91755,Monterey Park,CA,Los Angeles,27487.0,44.6,48350.0,24204.0,4948.0,18.001236948375595,1181.0,523700.0,1966.0,560916.6666666665,50.23829446647507,34.05,-118.13,83.08
91761,Ontario,CA,San Bernardino,59933.0,32.5,65154.0,21538.0,7817.0,13.042897902657964,1207.0,310400.0,1982.0,383183.33333333326,51.45912936111992,34.07,-117.65,84.36
91762,Ontario,CA,San Bernardino,58223.0,32.5,50309.0,18560.0,10463.0,17.970561461965204,1092.0,292700.0,1972.0,360183.33333333326,47.42627483983993,34.07,-117.65,84.36
91763,Montclair,CA,San Bernardino,37786.0,32.4,50573.0,18379.0,6698.0,17.726141957338694,1053.0,281500.0,1971.0,366766.66666666674,48.84877997141798,34.08,-117.69,84.45
91764,Ontario,CA,San Bernardino,54303.0,30.9,50728.0,18807.0,10805.0,19.897611550006445,1221.0,274900.0,1972.0,340458.33333333326,50.901423494097926,34.07,-117.65,84.36
91765,Diamond Bar,CA,Los Angeles,47493.0,42.1,90690.0,34894.0,2772.0,5.836649611521697,1744.0,596700.0,1980.0,620050.0,52.06240919714485,34.03,-117.81,84.02
91766,Pomona,CA,Los Angeles,72100.0,30.1,50412.0,17054.0,14934.0,20.712898751733704,1108.0,314600.0,1971.0,346533.33333333326,46.73092926490985,34.06,-117.75,84
91767,Pomona,CA,Los Angeles,49483.0,33.0,52184.0,19883.0,10051.0,20.31202635248469,1061.0,314000.0,1962.0,363125.0,49.837317866742104,34.06,-117.75,84
91768,Pomona,CA,Los Angeles,36365.0,27.6,46964.0,15613.0,7949.0,21.85893029011412,998.0,287600.0,1958.0,346641.66666666674,47.03148631926302,34.06,-117.75,84
91770,Rosemead,CA,Los Angeles,63552.0,41.4,46862.0,18355.0,12268.0,19.303877139979857,1129.0,447900.0,1958.0,516783.33333333326,48.03625377643505,34.07,-118.09,83.5
91773,San Dimas,CA,Los Angeles,34222.0,41.6,78799.0,35217.0,2559.0,7.477645958739992,1413.0,481100.0,1975.0,559700.0,50.309742271053715,34.11,-117.81,84.36
91775,San Gabriel,CA,Los Angeles,25389.0,43.4,79637.0,34581.0,2055.0,8.094056481153256,1241.0,683600.0,1954.0,817375.0,49.71050454921423,34.1,-118.11,83.79
91776,San Gabriel,CA,Los Angeles,37843.0,41.5,49443.0,21295.0,5730.0,15.14150569458024,1181.0,548900.0,1961.0,582058.3333333335,53.10625478952514,34.1,-118.11,83.79
91780,Temple City,CA,Los Angeles,35674.0,42.4,62461.0,26540.0,4180.0,11.71721702079946,1201.0,627200.0,1957.0,707600.0,48.59841901665078,34.11,-118.06,83.79
91784,Upland,CA,San Bernardino,25999.0,46.7,102209.0,45419.0,1184.0,4.5540213085118655,1961.0,550000.0,1981.0,603408.3333333335,51.77122197007577,34.1,-117.65,85.75
91786,Upland,CA,San Bernardino,52951.0,34.7,51651.0,24184.0,10658.0,20.12804290759381,1137.0,368300.0,1973.0,421158.33333333326,50.565617268795684,34.1,-117.65,85.75
91789,Walnut,CA,Los Angeles,43973.0,43.5,93231.0,35137.0,3121.0,7.0975371250540125,1912.0,654700.0,1982.0,716075.0,50.042071271007224,34.02,-117.87,84.02
91790,West Covina,CA,Los Angeles,46374.0,36.6,72746.0,23366.0,4389.0,9.464355026523483,1256.0,414100.0,1957.0,476158.33333333326,51.45340061241213,34.07,-117.94,84.36
91791,West Covina,CA,Los Angeles,33484.0,38.5,73917.0,28614.0,2948.0,8.804204993429698,1322.0,487600.0,1963.0,543458.3333333335,50.382272129972534,34.07,-117.94,84.36
91792,West Covina,CA,Los Angeles,29493.0,36.8,67843.0,25115.0,3957.0,13.41674295595565,1407.0,398800.0,1975.0,473791.66666666674,54.92828806835521,34.07,-117.94,84.36
91801,Alhambra,CA,Los Angeles,55265.0,40.4,51867.0,26001.0,9210.0,16.665158780421606,1179.0,501400.0,1963.0,570025.0,51.87188998461956,34.09,-118.13,83.5
91803,Alhambra,CA,Los Angeles,29502.0,42.2,57380.0,25731.0,3762.0,12.751677852348996,1130.0,539400.0,1952.0,570000.0,51.315165073554326,34.09,-118.13,83.5
91906,Campo,CA,San Diego,3565.0,38.8,49000.0,21464.0,693.0,19.43899018232819,760.0,182600.0,1977.0,242783.33333333328,41.00981767180926,32.61,-116.47,81.45
91910,Chula Vista,CA,San Diego,76027.0,36.7,55492.0,24986.0,12025.0,15.816749312744156,1144.0,395700.0,1972.0,457816.66666666674,48.85632735738619,32.64,-117.08,79.88
91911,Chula Vista,CA,San Diego,84241.0,33.4,51383.0,19750.0,12752.0,15.137522109186735,1190.0,333200.0,1968.0,420558.33333333326,48.655642739283714,32.64,-117.08,79.88
91913,Chula Vista,CA,San Diego,47494.0,32.8,83693.0,28004.0,4166.0,8.771634311702531,1738.0,430200.0,2001.0,507366.66666666674,50.8211563565924,32.64,-117.08,79.88
91914,Chula Vista,CA,San Diego,16865.0,36.5,124578.0,38646.0,698.0,4.1387488882300625,1990.0,537400.0,2003.0,631658.3333333335,48.1470501037652,32.64,-117.08,79.88
91915,Chula Vista,CA,San Diego,30679.0,32.2,104170.0,30396.0,1937.0,6.3137651162032675,1928.0,432700.0,2003.0,502416.66666666674,50.50034225365886,32.64,-117.08,79.88
91916,Descanso,CA,San Diego,1542.0,50.1,84076.0,36723.0,191.0,12.38651102464332,711.0,306300.0,1979.0,364683.33333333326,43.968871595330754,32.85,-116.62,80.35
91932,Imperial Beach,CA,San Diego,26801.0,32.3,48010.0,21530.0,5087.0,18.980635050930935,1158.0,380900.0,1969.0,478008.33333333326,49.84142382746912,32.58,-117.11,80.42
91935,Jamul,CA,San Diego,8347.0,47.4,100976.0,41093.0,617.0,7.391877321193242,-666666666.0,539300.0,1985.0,586300.0,49.31112974721457,32.72,-116.88,80.38
91941,La Mesa,CA,San Diego,33077.0,39.5,71197.0,36187.0,3741.0,11.309973697735586,1226.0,537000.0,1965.0,568291.6666666665,52.24173897270006,32.77,-117.02,78.12
91942,La Mesa,CA,San Diego,39795.0,37.4,55753.0,31258.0,4622.0,11.614524437743436,1255.0,392400.0,1971.0,452550.0,54.06960673451439,32.77,-117.02,78.12
91945,Lemon Grove,CA,San Diego,26673.0,37.1,59025.0,23147.0,3557.0,13.335582799085214,1100.0,346400.0,1961.0,402841.66666666674,50.489258801034744,32.74,-117.03,78.46
91950,National City,CA,San Diego,62078.0,32.6,41867.0,17857.0,13968.0,22.500724894487576,965.0,317300.0,1968.0,357491.66666666674,51.1421115370985,32.68,-117.1,79.88
91962,Descanso,CA,San Diego,2190.0,44.0,100302.0,36485.0,195.0,8.904109589041097,958.0,366400.0,1974.0,385333.33333333326,49.086757990867575,32.85,-116.62,80.35
92003,Bonsall,CA,San Diego,4905.0,48.8,71128.0,40403.0,330.0,6.72782874617737,1302.0,504200.0,1984.0,531166.6666666665,48.134556574923536,33.29,-117.23,78.66
92004,Borrego Springs,CA,San Diego,2520.0,56.3,33487.0,21115.0,304.0,12.063492063492065,634.0,164200.0,1981.0,192841.66666666663,43.253968253968246,33.26,-116.38,102.18
92007,Encinitas,CA,San Diego,11929.0,39.9,98264.0,52886.0,725.0,6.077625953558555,1844.0,877700.0,1975.0,1038791.6666666665,56.324922457875786,33.04,-117.29,78.15
92008,Carlsbad,CA,San Diego,26968.0,42.3,77802.0,44858.0,1938.0,7.186294867991692,1529.0,658000.0,1977.0,745066.6666666665,57.76475823197865,33.16,-117.35,78.33
92009,Carlsbad,CA,San Diego,44330.0,43.1,112189.0,54571.0,2618.0,5.905707196029778,1809.0,742000.0,1990.0,799050.0,50.31581321903903,33.16,-117.35,78.33
92010,Carlsbad,CA,San Diego,15551.0,38.4,97770.0,43400.0,1479.0,9.510642402417847,1982.0,549700.0,1986.0,666883.3333333335,49.44376567423317,33.16,-117.35,78.33
92011,Carlsbad,CA,San Diego,24899.0,43.1,105049.0,49086.0,2577.0,10.349813245511866,1859.0,699900.0,1992.0,812316.6666666665,47.608337684244354,33.16,-117.35,78.33
92014,Del Mar,CA,San Diego,13665.0,50.4,120882.0,85734.0,681.0,4.983534577387486,1973.0,1354100.0,1975.0,1624583.333333333,52.916209293816316,32.96,-117.27,78.15
92019,El Cajon,CA,San Diego,43200.0,41.8,74400.0,32531.0,5813.0,13.456018518518519,1340.0,440000.0,1982.0,491041.66666666674,51.238425925925924,32.79,-116.96,79.43
92020,El Cajon,CA,San Diego,58554.0,34.9,50617.0,24334.0,12937.0,22.09413532807324,1079.0,446400.0,1971.0,455116.66666666674,49.08460566314854,32.79,-116.96,79.43
92021,El Cajon,CA,San Diego,69552.0,35.2,48569.0,22658.0,14341.0,20.61910512997469,1099.0,328300.0,1975.0,422566.66666666674,50.52622498274672,32.79,-116.96,79.43
92024,Encinitas,CA,San Diego,50246.0,42.5,101096.0,52793.0,3832.0,7.626477729570513,1684.0,812800.0,1979.0,885875.0,53.65402221072324,33.04,-117.29,78.15
92025,Escondido,CA,San Diego,53742.0,31.7,50774.0,22497.0,11410.0,21.23106694949946,1121.0,448400.0,1976.0,463575.0,49.218488333147256,33.12,-117.08,78.13
92026,Escondido,CA,San Diego,49327.0,38.6,59539.0,27738.0,7653.0,15.514829606503534,1223.0,404800.0,1983.0,442491.66666666674,48.59610355383462,33.12,-117.08,78.13
92027,Escondido,CA,San Diego,56899.0,33.3,56250.0,22388.0,7862.0,13.817466036309952,1119.0,355200.0,1978.0,408575.0,49.0588586794144,33.12,-117.08,78.13
92028,Fallbrook,CA,San Diego,48468.0,39.6,60196.0,29984.0,7567.0,15.612362796071634,992.0,463100.0,1981.0,496125.0,45.116365436989355,33.38,-117.25,81.7
92029,Escondido,CA,San Diego,18758.0,44.2,86250.0,40799.0,1497.0,7.980594946156307,1370.0,510500.0,1984.0,654283.3333333335,54.17421899989338,33.12,-117.08,78.13
92036,Julian,CA,San Diego,2700.0,54.3,45156.0,23575.0,432.0,16.0,624.0,282800.0,1978.0,298075.0,45.88888888888889,33.08,-116.6,81.01
92037,San Diego,CA,San Diego,38659.0,43.3,102297.0,72795.0,3961.0,10.245997051139454,1735.0,1182500.0,1972.0,1466941.666666667,50.58330531053571,32.72,-117.16,78.13
92054,Oceanside,CA,San Diego,42523.0,34.0,53519.0,29201.0,5545.0,13.040001881334806,1215.0,459500.0,1974.0,568716.6666666665,54.79622792371188,33.2,-117.38,78.67
92056,Oceanside,CA,San Diego,53920.0,40.2,63109.0,30249.0,6345.0,11.767433234421365,1483.0,392100.0,1984.0,457391.66666666674,49.673590504451035,33.2,-117.38,78.67
92057,Oceanside,CA,San Diego,57125.0,36.8,63473.0,28146.0,7687.0,13.456455142231949,1502.0,375700.0,1987.0,427666.66666666674,48.55667396061269,33.2,-117.38,78.67
92058,Oceanside,CA,San Diego,46463.0,25.0,43855.0,19102.0,5984.0,12.879065062522868,1658.0,316900.0,1991.0,405883.33333333326,46.38744807696447,33.2,-117.38,78.67
92061,Pauma Valley,CA,San Diego,2046.0,29.9,52500.0,30860.0,418.0,20.43010752688172,1247.0,353700.0,1979.0,455600.0,35.28836754643206,33.3,-116.98,78.62
92064,Poway,CA,San Diego,49763.0,40.4,98942.0,41407.0,2908.0,5.843699133894662,1422.0,583700.0,1978.0,645083.3333333335,50.78070052046702,32.96,-117.04,78.13
92065,Ramona,CA,San Diego,37633.0,40.9,79169.0,32076.0,2930.0,7.785719979804957,1175.0,414300.0,1984.0,458750.0,50.96856482342625,33.04,-116.87,78.12
92067,Rancho Santa Fe,CA,San Diego,9127.0,50.3,133355.0,67233.0,966.0,10.58398159307549,1579.0,2000001.0,1990.0,2727625.0,34.62254848252438,33.02,-117.2,78.15
92069,San Marcos,CA,San Diego,48682.0,33.5,59770.0,22981.0,7567.0,15.543732796516164,1208.0,415500.0,1985.0,486800.0,48.69767059693522,33.14,-117.17,78.28
92071,Santee,CA,San Diego,56682.0,37.8,77712.0,31650.0,3810.0,6.721710595956387,1350.0,362900.0,1976.0,449125.0,52.916269715253534,32.84,-116.97,78.12
92075,Solana Beach,CA,San Diego,12548.0,45.8,99688.0,61976.0,819.0,6.526936563595793,1837.0,1053600.0,1975.0,1152175.0,55.61045584953777,32.99,-117.27,78.15
92078,San Marcos,CA,San Diego,48009.0,37.3,65686.0,33006.0,6618.0,13.784915328375929,1483.0,432600.0,1991.0,560983.3333333335,46.180924410006455,33.14,-117.17,78.28
92081,Vista,CA,San Diego,28976.0,34.8,60682.0,28615.0,4038.0,13.935670900055218,1455.0,433800.0,1986.0,502350.0,51.10781336278299,33.2,-117.24,78.64
92083,Vista,CA,San Diego,37367.0,32.3,52123.0,20245.0,6314.0,16.89726229025611,1185.0,341000.0,1978.0,416100.0,49.73907458452646,33.2,-117.24,78.64
92084,Vista,CA,San Diego,50915.0,35.4,56501.0,25362.0,8527.0,16.747520377099086,1178.0,435500.0,1978.0,476291.66666666674,49.39212412844938,33.2,-117.24,78.64
92091,Rancho Santa Fe,CA,San Diego,1473.0,53.6,145705.0,77753.0,19.0,1.2898845892735913,2000.0,974400.0,1986.0,2120750.0,43.1093007467753,33.02,-117.2,78.15
92101,San Diego,CA,San Diego,36857.0,37.9,57209.0,53630.0,7574.0,20.54969205306997,1359.0,485500.0,1999.0,530950.0,62.89442982337141,32.72,-117.16,78.13
92102,San Diego,CA,San Diego,44778.0,30.9,42464.0,20503.0,13080.0,29.210773147527803,1032.0,325200.0,1957.0,363833.33333333326,51.869221492697314,32.72,-117.16,78.13
92103,San Diego,CA,San Diego,33873.0,39.3,72200.0,53613.0,3213.0,9.485430874147552,1252.0,637600.0,1969.0,658333.3333333335,66.00832521477281,32.72,-117.16,78.13
92104,San Diego,CA,San Diego,45788.0,34.6,52029.0,35185.0,6958.0,15.196121254477156,1090.0,496900.0,1965.0,540200.0,66.05224076177164,32.72,-117.16,78.13
92105,San Diego,CA,San Diego,72724.0,29.6,37908.0,15962.0,20186.0,27.756999064957924,961.0,295400.0,1968.0,353983.33333333326,47.69127110719983,32.72,-117.16,78.13
92106,San Diego,CA,San Diego,18864.0,37.3,83288.0,50098.0,1211.0,6.419635284139101,1728.0,856200.0,1959.0,937125.0,54.065945716709074,32.72,-117.16,78.13
92107,San Diego,CA,San Diego,29292.0,35.7,73088.0,43288.0,2816.0,9.6135463607811,1351.0,745600.0,1962.0,843075.0,65.65956575174107,32.72,-117.16,78.13
92108,San Diego,CA,San Diego,20899.0,31.8,65586.0,40685.0,3173.0,15.182544619359778,1773.0,299400.0,1992.0,320825.0,66.15627541987655,32.72,-117.16,78.13
92109,San Diego,CA,San Diego,48430.0,30.9,71098.0,44739.0,7153.0,14.769770803221144,1425.0,740300.0,1970.0,801833.3333333335,70.58021887259962,32.72,-117.16,78.13
92110,San Diego,CA,San Diego,28508.0,32.8,61310.0,32007.0,3664.0,12.852532622421775,1318.0,516400.0,1971.0,555458.3333333335,53.29381226322436,32.72,-117.16,78.13
92111,San Diego,CA,San Diego,48380.0,36.3,60134.0,28565.0,6841.0,14.140140553947912,1266.0,434000.0,1969.0,520891.66666666674,53.623398098387746,32.72,-117.16,78.13
92113,San Diego,CA,San Diego,57887.0,26.1,31001.0,13457.0,19071.0,32.94522086133329,936.0,284000.0,1961.0,325558.33333333326,51.22220878608323,32.72,-117.16,78.13
92114,San Diego,CA,San Diego,69688.0,34.4,58036.0,20083.0,11306.0,16.22374009872575,1116.0,324200.0,1971.0,387233.33333333326,48.76449316955574,32.72,-117.16,78.13
92115,San Diego,CA,San Diego,64410.0,27.9,46994.0,22882.0,16512.0,25.635770843036795,1101.0,413000.0,1964.0,456716.66666666674,53.072504269523364,32.72,-117.16,78.13
92116,San Diego,CA,San Diego,32920.0,35.1,60362.0,40609.0,4057.0,12.323815309842045,1098.0,529600.0,1961.0,555608.3333333335,70.68955042527341,32.72,-117.16,78.13
92117,San Diego,CA,San Diego,54489.0,39.4,66297.0,33866.0,6006.0,11.022408192479217,1354.0,503700.0,1964.0,565033.3333333335,57.055552496834224,32.72,-117.16,78.13
92119,San Diego,CA,San Diego,23456.0,44.2,74507.0,37844.0,1665.0,7.098396998635742,1467.0,470900.0,1969.0,536100.0,52.38744884038199,32.72,-117.16,78.13
92120,San Diego,CA,San Diego,28518.0,40.1,85275.0,43486.0,2561.0,8.980293148187107,1466.0,522500.0,1970.0,570133.3333333335,52.949014657409364,32.72,-117.16,78.13
92121,San Diego,CA,San Diego,4588.0,29.9,101906.0,47589.0,914.0,19.921534437663468,1753.0,694300.0,1992.0,568041.6666666665,61.203138622493455,32.72,-117.16,78.13
92122,San Diego,CA,San Diego,47314.0,30.3,73756.0,40358.0,10831.0,22.891744515365428,1756.0,628800.0,1985.0,623825.0,55.77418945766581,32.72,-117.16,78.13
92123,San Diego,CA,San Diego,30202.0,33.2,72245.0,34198.0,2912.0,9.64174557976293,1694.0,442800.0,1974.0,521458.33333333326,58.39348387524005,32.72,-117.16,78.13
92124,San Diego,CA,San Diego,31061.0,31.3,82037.0,37133.0,2218.0,7.140787482695341,1996.0,543400.0,1981.0,601541.6666666665,50.333215286050034,32.72,-117.16,78.13
92126,San Diego,CA,San Diego,80685.0,33.9,90006.0,32843.0,5982.0,7.414017475367169,1670.0,434900.0,1980.0,518033.33333333326,60.245398773006144,32.72,-117.16,78.13
92127,San Diego,CA,San Diego,43588.0,37.0,117150.0,52294.0,1861.0,4.269523722125356,1685.0,670600.0,2001.0,776000.0,48.481233366981755,32.72,-117.16,78.13
92128,San Diego,CA,San Diego,49522.0,43.3,96026.0,45714.0,2363.0,4.771616655223942,1725.0,545900.0,1986.0,575975.0,51.69015790961593,32.72,-117.16,78.13
92129,San Diego,CA,San Diego,55780.0,38.1,115260.0,42487.0,3040.0,5.449982072427393,1642.0,621000.0,1986.0,690150.0,53.719971315883825,32.72,-117.16,78.13
92130,San Diego,CA,San Diego,51757.0,38.3,136855.0,63980.0,2897.0,5.5973105087234565,2155.0,890000.0,1997.0,965866.6666666665,51.22592113144115,32.72,-117.16,78.13
92131,San Diego,CA,San Diego,34425.0,39.0,120584.0,50721.0,1320.0,3.8344226579520697,1968.0,660500.0,1992.0,752508.3333333335,50.6957153231663,32.72,-117.16,78.13
92139,San Diego,CA,San Diego,36720.0,34.2,57442.0,20600.0,4977.0,13.553921568627453,1328.0,316600.0,1976.0,380175.0,48.37418300653595,32.72,-117.16,78.13
92154,San Diego,CA,San Diego,88016.0,33.5,61618.0,19129.0,11993.0,13.625931648791127,1304.0,321300.0,1980.0,406116.66666666674,46.2699963642974,32.72,-117.16,78.13
92173,San Diego,CA,San Diego,32416.0,29.8,37166.0,12757.0,8882.0,27.400049358341562,964.0,314300.0,1979.0,386033.33333333326,45.01480750246792,32.72,-117.16,78.13
