Zipcode,Name,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,average rent,Median Home Value
53406,ZCTA5 53406,26249.0,44.4,58614.0,31816.0,2682.0,10.217532096460818,674.0,173300.0
53501,ZCTA5 53501,183.0,41.0,-666666666.0,28080.0,0.0,0.0,-666666666.0,-666666666.0
53502,ZCTA5 53502,2479.0,40.5,50223.0,25876.0,186.0,7.503025413473175,552.0,182000.0
53503,ZCTA5 53503,1921.0,40.3,57619.0,24788.0,187.0,9.734513274336283,579.0,167100.0
53504,ZCTA5 53504,2078.0,43.8,47188.0,25454.0,255.0,12.271414821944177,450.0,145300.0
53505,ZCTA5 53505,444.0,46.7,69167.0,40967.0,24.0,5.405405405405405,756.0,212500.0
53506,ZCTA5 53506,1031.0,46.7,45938.0,27341.0,141.0,13.676042677012608,486.0,103300.0
53507,ZCTA5 53507,2242.0,36.7,76098.0,33241.0,90.0,4.014272970561998,600.0,202600.0
53508,ZCTA5 53508,5597.0,38.2,81792.0,34766.0,200.0,3.5733428622476326,762.0,215000.0
53510,ZCTA5 53510,1555.0,36.7,56518.0,24503.0,193.0,12.411575562700964,463.0,149300.0
53511,ZCTA5 53511,48764.0,38.0,41335.0,21280.0,9903.0,20.308014108768763,620.0,95600.0
53515,ZCTA5 53515,2167.0,48.3,63232.0,35609.0,146.0,6.737425011536686,648.0,216500.0
53516,ZCTA5 53516,2304.0,43.3,64259.0,30359.0,113.0,4.904513888888889,544.0,185100.0
53517,ZCTA5 53517,1767.0,42.4,76023.0,35586.0,78.0,4.4142614601018675,645.0,229700.0
53518,ZCTA5 53518,1328.0,46.8,46667.0,23021.0,141.0,10.617469879518072,422.0,120700.0
53520,ZCTA5 53520,6522.0,45.8,53569.0,25416.0,581.0,8.908310334253297,549.0,136900.0
53521,ZCTA5 53521,3764.0,43.7,83138.0,34829.0,116.0,3.08182784272051,811.0,233400.0
53522,ZCTA5 53522,1119.0,41.6,54750.0,27129.0,62.0,5.540661304736372,506.0,149100.0
53523,ZCTA5 53523,4770.0,48.9,74625.0,36902.0,281.0,5.890985324947589,756.0,241400.0
53525,ZCTA5 53525,3951.0,40.4,63750.0,26895.0,306.0,7.744874715261959,618.0,148200.0
53526,ZCTA5 53526,607.0,43.5,53611.0,29078.0,45.0,7.413509060955519,525.0,124600.0
53527,ZCTA5 53527,11018.0,37.0,88600.0,35640.0,738.0,6.698130332183699,849.0,257500.0
53528,ZCTA5 53528,6014.0,41.3,85071.0,39817.0,239.0,3.9740605254406387,757.0,278600.0
53529,ZCTA5 53529,2118.0,35.4,77794.0,33428.0,126.0,5.949008498583569,781.0,253600.0
53530,ZCTA5 53530,4639.0,36.5,52287.0,25052.0,589.0,12.696701875404182,494.0,119600.0
53531,ZCTA5 53531,4537.0,40.8,75361.0,32097.0,249.0,5.488208067004629,723.0,230800.0
53532,ZCTA5 53532,14799.0,37.3,77334.0,36103.0,604.0,4.081356848435705,772.0,226900.0
53533,ZCTA5 53533,7381.0,42.8,54120.0,30881.0,702.0,9.510906381249153,594.0,167300.0
53534,ZCTA5 53534,11971.0,43.4,62777.0,29521.0,1288.0,10.759335059727675,606.0,162800.0
53536,ZCTA5 53536,8944.0,39.2,61465.0,28990.0,575.0,6.428890876565295,621.0,183500.0
53537,ZCTA5 53537,692.0,53.5,47734.0,26004.0,82.0,11.84971098265896,490.0,99200.0
53538,ZCTA5 53538,18754.0,41.5,52715.0,28154.0,2412.0,12.861256265330063,640.0,166700.0
53540,ZCTA5 53540,222.0,50.3,55069.0,21455.0,0.0,0.0,-666666666.0,72500.0
53541,ZCTA5 53541,789.0,50.7,52917.0,33217.0,120.0,15.209125475285171,297.0,119200.0
53543,ZCTA5 53543,1660.0,41.2,51538.0,26240.0,171.0,10.301204819277109,430.0,129200.0
53544,ZCTA5 53544,725.0,50.6,72188.0,39516.0,28.0,3.8620689655172415,555.0,163900.0
53545,ZCTA5 53545,22766.0,38.4,48381.0,27549.0,3042.0,13.362031099007291,647.0,128700.0
53546,ZCTA5 53546,31470.0,38.3,58484.0,28113.0,3907.0,12.414998411185255,658.0,138000.0
53548,ZCTA5 53548,18188.0,39.3,46124.0,25095.0,3148.0,17.308115240818122,603.0,125900.0
53549,ZCTA5 53549,10213.0,41.9,52708.0,25826.0,852.0,8.342308822089494,613.0,162400.0
53550,ZCTA5 53550,1123.0,42.9,54531.0,24373.0,87.0,7.747105966162066,516.0,167200.0
53551,ZCTA5 53551,8343.0,43.1,66099.0,31046.0,515.0,6.172839506172839,740.0,185400.0
53553,ZCTA5 53553,551.0,40.9,45227.0,20579.0,73.0,13.248638838475499,460.0,102400.0
53554,ZCTA5 53554,1319.0,32.8,51875.0,20167.0,127.0,9.628506444275967,563.0,116800.0
53555,ZCTA5 53555,8360.0,46.7,74710.0,38056.0,250.0,2.9904306220095696,736.0,241900.0
53556,ZCTA5 53556,2655.0,42.6,47962.0,25220.0,390.0,14.689265536723164,548.0,127800.0
53557,ZCTA5 53557,378.0,49.6,55114.0,25258.0,23.0,6.084656084656085,400.0,133000.0
53558,ZCTA5 53558,11450.0,43.7,81994.0,38857.0,389.0,3.3973799126637556,847.0,248200.0
53559,ZCTA5 53559,6046.0,39.8,67714.0,27572.0,948.0,15.679788289778365,726.0,189100.0
53560,ZCTA5 53560,3656.0,41.5,64052.0,32496.0,339.0,9.272428884026258,597.0,229300.0
53561,ZCTA5 53561,1703.0,53.1,71393.0,41922.0,184.0,10.80446271285966,818.0,287100.0
53562,ZCTA5 53562,25209.0,39.7,76169.0,52367.0,1502.0,5.958189535483359,870.0,337900.0
53563,ZCTA5 53563,10648.0,39.6,64105.0,31081.0,600.0,5.634861006761833,661.0,174300.0
53565,ZCTA5 53565,4866.0,43.6,58040.0,28116.0,533.0,10.953555281545418,543.0,176400.0
53566,ZCTA5 53566,15124.0,43.3,48097.0,27314.0,1874.0,12.390901877810103,561.0,141400.0
53569,ZCTA5 53569,1253.0,41.6,52206.0,26854.0,168.0,13.40782122905028,468.0,138500.0
53570,ZCTA5 53570,2690.0,43.6,62031.0,31384.0,170.0,6.319702602230484,559.0,167300.0
53571,ZCTA5 53571,277.0,42.5,95268.0,40662.0,14.0,5.054151624548736,-666666666.0,188400.0
53572,ZCTA5 53572,10634.0,39.7,70447.0,32869.0,379.0,3.564039872108332,730.0,255000.0
53573,ZCTA5 53573,3126.0,42.7,46750.0,23416.0,386.0,12.34804862444018,485.0,110300.0
53574,ZCTA5 53574,3894.0,43.4,74359.0,35834.0,230.0,5.906522855675398,693.0,197100.0
53575,ZCTA5 53575,15825.0,41.4,83913.0,39216.0,716.0,4.524486571879937,722.0,246000.0
53576,ZCTA5 53576,2351.0,40.2,61625.0,26441.0,195.0,8.29434283283709,529.0,148900.0
53577,ZCTA5 53577,1477.0,42.0,60000.0,30216.0,145.0,9.81719702098849,636.0,188200.0
53578,ZCTA5 53578,6293.0,41.1,60365.0,32015.0,193.0,3.066899729858573,886.0,220800.0
53579,ZCTA5 53579,1695.0,41.3,53913.0,25927.0,148.0,8.731563421828909,710.0,163300.0
53580,ZCTA5 53580,586.0,41.2,53750.0,26154.0,100.0,17.064846416382252,384.0,89100.0
53581,ZCTA5 53581,10299.0,43.6,45257.0,25632.0,1336.0,12.972133216817166,513.0,124200.0
53582,ZCTA5 53582,1058.0,46.0,55469.0,25718.0,106.0,10.01890359168242,521.0,164000.0
53583,ZCTA5 53583,5934.0,42.9,61436.0,30567.0,449.0,7.566565554432087,606.0,198600.0
53585,ZCTA5 53585,2285.0,37.4,47266.0,25207.0,404.0,17.680525164113785,589.0,152900.0
53586,ZCTA5 53586,2237.0,44.9,51518.0,26095.0,287.0,12.82968261063925,432.0,107600.0
53587,ZCTA5 53587,1225.0,43.8,50982.0,25493.0,104.0,8.489795918367347,454.0,114100.0
53588,ZCTA5 53588,3926.0,47.7,57787.0,30779.0,339.0,8.634742740703006,644.0,186700.0
53589,ZCTA5 53589,20249.0,41.8,68000.0,33107.0,1361.0,6.721319571336856,764.0,212700.0
53590,ZCTA5 53590,38697.0,34.8,69606.0,31610.0,3329.0,8.602734062071995,874.0,225900.0
53593,ZCTA5 53593,21822.0,38.7,102320.0,48801.0,886.0,4.060122811841261,981.0,330900.0
53594,ZCTA5 53594,5060.0,41.6,72882.0,29882.0,301.0,5.948616600790514,599.0,163700.0
53597,ZCTA5 53597,18247.0,42.1,92647.0,42645.0,707.0,3.8746095248534007,860.0,293200.0
53598,ZCTA5 53598,2267.0,40.7,68372.0,41227.0,119.0,5.249228054697839,912.0,254700.0
53599,ZCTA5 53599,70.0,37.5,31071.0,15351.0,16.0,22.857142857142858,-666666666.0,90800.0
53702,ZCTA5 53702,64.0,75.3,-666666666.0,39256.0,0.0,0.0,-666666666.0,-666666666.0
53703,ZCTA5 53703,30214.0,24.3,33730.0,29399.0,11595.0,38.3762494207983,881.0,286300.0
53704,ZCTA5 53704,45295.0,36.1,52804.0,31131.0,6325.0,13.964013688045037,814.0,177800.0
53705,ZCTA5 53705,24301.0,37.0,62282.0,43606.0,2466.0,10.147730546068063,874.0,296300.0
53706,ZCTA5 53706,6228.0,19.0,-666666666.0,3957.0,255.0,4.094412331406551,832.0,-666666666.0
53711,ZCTA5 53711,48328.0,37.6,73970.0,40006.0,5053.0,10.455636484025824,844.0,248600.0
53713,ZCTA5 53713,22922.0,29.5,35489.0,22101.0,6666.0,29.081232004188116,744.0,172300.0
53714,ZCTA5 53714,16243.0,37.2,50998.0,27569.0,2258.0,13.901372899094994,799.0,167300.0
53715,ZCTA5 53715,14466.0,21.8,26817.0,16162.0,7098.0,49.066777270841975,1095.0,241600.0
53716,ZCTA5 53716,18602.0,41.0,63352.0,34492.0,1521.0,8.176540156972369,804.0,199500.0
53717,ZCTA5 53717,12554.0,37.4,74193.0,49694.0,1223.0,9.741914927513143,922.0,286300.0
53718,ZCTA5 53718,12092.0,37.0,71457.0,37994.0,734.0,6.070129010916308,1114.0,216600.0
53719,ZCTA5 53719,31341.0,30.4,72811.0,38965.0,2720.0,8.678727545387831,934.0,227000.0
53726,ZCTA5 53726,5623.0,23.1,39947.0,34554.0,2276.0,40.47661390716699,936.0,438000.0
53792,ZCTA5 53792,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,-666666666.0,-666666666.0
53801,ZCTA5 53801,944.0,48.6,46563.0,23748.0,148.0,15.677966101694915,309.0,90900.0
53802,ZCTA5 53802,38.0,64.5,24063.0,17884.0,5.0,13.157894736842104,335.0,95000.0
53803,ZCTA5 53803,1307.0,43.4,49213.0,25760.0,77.0,5.891354246365723,453.0,108200.0
53804,ZCTA5 53804,1447.0,36.4,45852.0,21352.0,182.0,12.577747062888735,339.0,111400.0
53805,ZCTA5 53805,5237.0,41.0,40767.0,22914.0,523.0,9.98663356883712,467.0,112700.0
53806,ZCTA5 53806,1797.0,48.1,47250.0,22555.0,241.0,13.411240957150808,355.0,110200.0
53807,ZCTA5 53807,4963.0,40.7,59291.0,27623.0,254.0,5.1178722546846664,510.0,156100.0
53808,ZCTA5 53808,1145.0,40.8,50288.0,24131.0,101.0,8.820960698689957,529.0,141700.0
53809,ZCTA5 53809,4234.0,34.1,49872.0,23764.0,522.0,12.32876712328767,509.0,114000.0
53810,ZCTA5 53810,397.0,46.1,47083.0,27377.0,56.0,14.105793450881611,213.0,128300.0
53811,ZCTA5 53811,3056.0,47.4,56481.0,26892.0,403.0,13.18717277486911,563.0,157800.0
53813,ZCTA5 53813,5859.0,43.0,49796.0,25857.0,641.0,10.940433521078683,437.0,136400.0
53816,ZCTA5 53816,807.0,37.0,53542.0,21131.0,139.0,17.224287484510533,419.0,167900.0
53817,ZCTA5 53817,151.0,46.1,46667.0,23146.0,12.0,7.947019867549669,450.0,78200.0
53818,ZCTA5 53818,15652.0,23.3,48260.0,20086.0,3406.0,21.760797342192692,618.0,159400.0
53820,ZCTA5 53820,2396.0,45.4,55400.0,26852.0,218.0,9.098497495826377,439.0,150900.0
53821,ZCTA5 53821,8311.0,46.5,45104.0,23208.0,1088.0,13.091084105402478,460.0,125900.0
53825,ZCTA5 53825,546.0,32.4,46625.0,20288.0,115.0,21.062271062271062,340.0,121300.0
53826,ZCTA5 53826,1166.0,37.8,50278.0,22910.0,172.0,14.751286449399657,393.0,111200.0
53827,ZCTA5 53827,255.0,40.9,41875.0,21999.0,18.0,7.0588235294117645,538.0,120000.0
53901,ZCTA5 53901,14529.0,41.4,48750.0,25094.0,1720.0,11.838392181154932,607.0,146200.0
53910,ZCTA5 53910,2976.0,51.3,34549.0,21770.0,421.0,14.146505376344086,503.0,96000.0
53911,ZCTA5 53911,1346.0,37.2,75089.0,30272.0,50.0,3.7147102526002973,822.0,189200.0
53913,ZCTA5 53913,20486.0,41.4,47519.0,24775.0,2450.0,11.959386898369619,623.0,156200.0
53916,ZCTA5 53916,22551.0,42.2,49518.0,25314.0,2213.0,9.813312048246198,659.0,135500.0
53919,ZCTA5 53919,2747.0,39.2,64148.0,26663.0,141.0,5.132872224244631,475.0,153700.0
53920,ZCTA5 53920,421.0,52.3,57083.0,27647.0,45.0,10.688836104513063,704.0,161300.0
53922,ZCTA5 53922,906.0,47.5,64750.0,31504.0,84.0,9.271523178807946,413.0,169300.0
53923,ZCTA5 53923,2131.0,34.0,60662.0,23238.0,365.0,17.12810886907555,500.0,157000.0
53924,ZCTA5 53924,1469.0,43.9,51957.0,23487.0,116.0,7.896528250510551,393.0,157400.0
53925,ZCTA5 53925,7965.0,39.9,65109.0,31955.0,576.0,7.231638418079096,653.0,190000.0
53926,ZCTA5 53926,1639.0,28.2,53566.0,19504.0,318.0,19.402074435631484,425.0,149600.0
53928,ZCTA5 53928,123.0,34.1,62083.0,20957.0,21.0,17.073170731707318,719.0,95000.0
53929,ZCTA5 53929,2817.0,42.2,49917.0,23269.0,460.0,16.32942847000355,451.0,125000.0
53930,ZCTA5 53930,1285.0,43.6,53636.0,25911.0,71.0,5.525291828793774,525.0,135600.0
53931,ZCTA5 53931,240.0,32.9,61250.0,23700.0,16.0,6.666666666666667,580.0,113800.0
53932,ZCTA5 53932,2439.0,38.6,60536.0,28011.0,154.0,6.314063140631406,726.0,182400.0
53933,ZCTA5 53933,4641.0,38.8,53750.0,19208.0,388.0,8.360267183796596,574.0,166000.0
53934,ZCTA5 53934,4582.0,52.9,37282.0,21199.0,893.0,19.489305979921433,538.0,110200.0
53935,ZCTA5 53935,307.0,35.6,53333.0,23589.0,40.0,13.029315960912053,600.0,122700.0
53936,ZCTA5 53936,2595.0,39.1,41691.0,12818.0,141.0,5.433526011560693,625.0,96300.0
53937,ZCTA5 53937,1057.0,36.7,54250.0,21030.0,62.0,5.865657521286661,381.0,163100.0
53939,ZCTA5 53939,255.0,47.3,50000.0,23613.0,63.0,24.705882352941178,500.0,102100.0
53941,ZCTA5 53941,3118.0,41.3,56667.0,25920.0,302.0,9.685695958948044,516.0,173500.0
53943,ZCTA5 53943,1065.0,41.9,52308.0,26878.0,123.0,11.549295774647888,505.0,160900.0
53944,ZCTA5 53944,2062.0,42.9,47188.0,23370.0,304.0,14.742967992240542,555.0,129800.0
53946,ZCTA5 53946,4641.0,45.5,51016.0,25018.0,464.0,9.997845291962939,436.0,155200.0
53947,ZCTA5 53947,130.0,51.5,40625.0,26860.0,27.0,20.76923076923077,438.0,112500.0
53948,ZCTA5 53948,8180.0,44.7,45536.0,25423.0,861.0,10.525672371638143,537.0,125100.0
53949,ZCTA5 53949,5869.0,51.2,45712.0,24392.0,727.0,12.387118759584256,504.0,140500.0
53950,ZCTA5 53950,5630.0,45.3,51604.0,21503.0,545.0,9.680284191829484,557.0,124000.0
53951,ZCTA5 53951,2490.0,38.1,51932.0,23555.0,412.0,16.546184738955823,528.0,139400.0
53952,ZCTA5 53952,3261.0,51.7,48710.0,27746.0,411.0,12.603495860165593,545.0,139400.0
53953,ZCTA5 53953,207.0,41.2,52188.0,21652.0,33.0,15.942028985507246,511.0,57400.0
53954,ZCTA5 53954,6754.0,43.9,63640.0,29286.0,441.0,6.529464021320699,649.0,174600.0
53955,ZCTA5 53955,5604.0,44.0,66000.0,33669.0,354.0,6.316916488222698,548.0,200600.0
53956,ZCTA5 53956,3268.0,41.7,53277.0,25024.0,309.0,9.455324357405141,508.0,149100.0
53959,ZCTA5 53959,13957.0,38.9,55460.0,26383.0,1719.0,12.316400372572902,618.0,152300.0
53960,ZCTA5 53960,3531.0,41.4,62188.0,28603.0,326.0,9.232512036250354,665.0,173100.0
53961,ZCTA5 53961,834.0,41.4,59018.0,25655.0,85.0,10.191846522781775,550.0,169200.0
53963,ZCTA5 53963,13859.0,38.6,58139.0,23711.0,1006.0,7.258820982754888,544.0,131400.0
53964,ZCTA5 53964,3601.0,42.8,50246.0,23107.0,448.0,12.440988614273813,628.0,141000.0
53965,ZCTA5 53965,9936.0,44.7,49700.0,28172.0,1062.0,10.68840579710145,605.0,165500.0
53968,ZCTA5 53968,2322.0,45.4,47907.0,26101.0,257.0,11.06804478897502,409.0,99200.0
53969,ZCTA5 53969,345.0,55.1,58750.0,26658.0,47.0,13.623188405797102,-666666666.0,150600.0
54001,ZCTA5 54001,7995.0,47.9,55903.0,28344.0,469.0,5.866166353971232,614.0,153200.0
54002,ZCTA5 54002,6535.0,36.8,62871.0,28922.0,360.0,5.508798775822494,718.0,171400.0
54003,ZCTA5 54003,900.0,46.9,75625.0,31947.0,43.0,4.777777777777778,635.0,225400.0
54004,ZCTA5 54004,2590.0,37.9,51285.0,23930.0,292.0,11.274131274131275,532.0,138000.0
54005,ZCTA5 54005,2946.0,40.8,53352.0,25297.0,285.0,9.674134419551935,441.0,145400.0
54006,ZCTA5 54006,657.0,49.5,46641.0,30124.0,82.0,12.480974124809741,563.0,155000.0
54007,ZCTA5 54007,1195.0,40.8,55750.0,27468.0,141.0,11.799163179916318,484.0,158800.0
54009,ZCTA5 54009,2559.0,38.7,65729.0,27740.0,181.0,7.073075420085971,728.0,166700.0
54010,ZCTA5 54010,46.0,51.9,-666666666.0,24909.0,0.0,0.0,537.0,-666666666.0
54011,ZCTA5 54011,6709.0,41.0,68125.0,31447.0,583.0,8.689819645252646,535.0,185500.0
54013,ZCTA5 54013,3359.0,43.0,55223.0,27806.0,270.0,8.03810657933909,656.0,162600.0
54014,ZCTA5 54014,2049.0,46.4,73598.0,33034.0,125.0,6.100536847242557,625.0,180500.0
54015,ZCTA5 54015,3475.0,35.7,72963.0,31756.0,126.0,3.6258992805755397,658.0,170900.0
54016,ZCTA5 54016,31786.0,39.0,84595.0,40948.0,1856.0,5.839048637765054,919.0,261700.0
54017,ZCTA5 54017,17302.0,36.6,65604.0,31855.0,1089.0,6.294070049705236,763.0,177700.0
54020,ZCTA5 54020,6991.0,39.7,57682.0,27914.0,448.0,6.408239164640252,640.0,172100.0
54021,ZCTA5 54021,6724.0,40.5,82089.0,35947.0,391.0,5.814991076740036,683.0,228700.0
54022,ZCTA5 54022,22237.0,31.1,64468.0,30166.0,2733.0,12.290326932589828,726.0,218900.0
54023,ZCTA5 54023,4022.0,35.8,80766.0,31584.0,208.0,5.1715564395822975,795.0,207000.0
54024,ZCTA5 54024,4687.0,47.4,49803.0,27427.0,402.0,8.576914870919564,615.0,160100.0
54025,ZCTA5 54025,7224.0,34.3,67153.0,27472.0,439.0,6.076965669988926,692.0,184300.0
54026,ZCTA5 54026,1897.0,40.3,59196.0,27959.0,161.0,8.487084870848708,636.0,193900.0
54027,ZCTA5 54027,1052.0,44.2,68558.0,27470.0,51.0,4.847908745247148,738.0,200300.0
54028,ZCTA5 54028,2208.0,41.5,52337.0,26718.0,126.0,5.706521739130435,599.0,162900.0
54082,ZCTA5 54082,1400.0,45.3,110288.0,47468.0,35.0,2.5,-666666666.0,257600.0
54101,ZCTA5 54101,2700.0,43.0,63646.0,29781.0,180.0,6.666666666666667,567.0,177100.0
54102,ZCTA5 54102,815.0,56.4,34653.0,22677.0,131.0,16.073619631901842,427.0,124600.0
54103,ZCTA5 54103,431.0,51.7,44205.0,24832.0,27.0,6.2645011600928076,-666666666.0,113500.0
54104,ZCTA5 54104,1136.0,59.5,40565.0,24515.0,88.0,7.746478873239437,533.0,121500.0
54106,ZCTA5 54106,5178.0,39.3,58241.0,25099.0,515.0,9.945925067593665,510.0,160400.0
54107,ZCTA5 54107,3655.0,40.5,54097.0,24764.0,436.0,11.928864569083448,516.0,149900.0
54110,ZCTA5 54110,5421.0,36.3,64138.0,26491.0,281.0,5.183545471315256,527.0,139800.0
54111,ZCTA5 54111,2186.0,48.9,55313.0,25371.0,129.0,5.901189387008234,611.0,160300.0
54112,ZCTA5 54112,2284.0,38.7,50257.0,24178.0,212.0,9.281961471103328,483.0,114900.0
54113,ZCTA5 54113,3486.0,42.7,66121.0,29362.0,104.0,2.9833620195065977,693.0,160000.0
54114,ZCTA5 54114,5181.0,53.8,43092.0,26115.0,540.0,10.422698320787493,468.0,129900.0
54115,ZCTA5 54115,44141.0,36.3,69388.0,32186.0,2880.0,6.524546340137287,717.0,188600.0
54119,ZCTA5 54119,890.0,23.9,40781.0,14572.0,75.0,8.426966292134832,479.0,127800.0
54120,ZCTA5 54120,212.0,59.0,44000.0,23807.0,43.0,20.28301886792453,-666666666.0,147500.0
54121,ZCTA5 54121,3212.0,51.1,49023.0,30607.0,224.0,6.973848069738481,403.0,152200.0
54123,ZCTA5 54123,275.0,30.6,66250.0,23757.0,0.0,0.0,-666666666.0,136700.0
54124,ZCTA5 54124,3623.0,46.7,46136.0,23843.0,533.0,14.711565001380071,401.0,109800.0
54125,ZCTA5 54125,507.0,56.0,29013.0,22834.0,91.0,17.94871794871795,377.0,72600.0
54126,ZCTA5 54126,3807.0,37.5,67098.0,27392.0,314.0,8.24796427633307,610.0,174800.0
54127,ZCTA5 54127,94.0,28.0,-666666666.0,11850.0,0.0,0.0,-666666666.0,93800.0
54128,ZCTA5 54128,1719.0,44.4,44875.0,22129.0,198.0,11.518324607329843,440.0,116800.0
54129,ZCTA5 54129,3175.0,47.1,56800.0,30779.0,161.0,5.070866141732283,443.0,166500.0
54130,ZCTA5 54130,25919.0,36.8,61997.0,30433.0,1599.0,6.169219491492727,637.0,158000.0
54135,ZCTA5 54135,3212.0,32.3,38690.0,16494.0,868.0,27.023661270236612,283.0,97300.0
54136,ZCTA5 54136,6343.0,37.1,46293.0,24002.0,498.0,7.851174523096327,631.0,136400.0
54137,ZCTA5 54137,1068.0,44.7,53977.0,26251.0,56.0,5.2434456928838955,-666666666.0,148600.0
54138,ZCTA5 54138,868.0,59.7,47283.0,30668.0,64.0,7.373271889400922,543.0,168400.0
54139,ZCTA5 54139,3160.0,42.7,60329.0,26532.0,206.0,6.518987341772152,521.0,151600.0
54140,ZCTA5 54140,9315.0,37.7,59324.0,27634.0,711.0,7.632850241545894,643.0,138100.0
54141,ZCTA5 54141,2415.0,42.4,63981.0,28335.0,115.0,4.761904761904762,-666666666.0,175500.0
54143,ZCTA5 54143,14946.0,45.2,41639.0,26051.0,2100.0,14.050582095543959,553.0,102000.0
54149,ZCTA5 54149,1383.0,57.5,41818.0,25170.0,191.0,13.81055676066522,488.0,160900.0
54150,ZCTA5 54150,1191.0,25.8,27788.0,12496.0,585.0,49.1183879093199,247.0,47400.0
54151,ZCTA5 54151,3411.0,46.4,48456.0,24750.0,372.0,10.90589270008795,432.0,88900.0
54153,ZCTA5 54153,7216.0,44.5,46755.0,24784.0,782.0,10.837028824833704,529.0,113400.0
54154,ZCTA5 54154,5474.0,45.2,49736.0,29038.0,501.0,9.152356594811838,488.0,141300.0
54155,ZCTA5 54155,6760.0,36.9,64719.0,31325.0,786.0,11.627218934911243,548.0,174800.0
54156,ZCTA5 54156,1494.0,50.9,39178.0,22066.0,200.0,13.386880856760374,431.0,101300.0
54157,ZCTA5 54157,5706.0,42.7,50821.0,25543.0,868.0,15.21205748335086,533.0,119000.0
54159,ZCTA5 54159,1371.0,48.4,68000.0,30993.0,70.0,5.105762217359591,539.0,144500.0
54160,ZCTA5 54160,303.0,41.2,58125.0,23290.0,14.0,4.62046204620462,521.0,127100.0
54161,ZCTA5 54161,2929.0,47.5,47368.0,24077.0,401.0,13.690679412768864,449.0,132400.0
54162,ZCTA5 54162,8930.0,41.2,63075.0,28203.0,336.0,3.7625979843225084,596.0,170300.0
54165,ZCTA5 54165,7610.0,40.3,62686.0,30704.0,697.0,9.159001314060447,602.0,167000.0
54166,ZCTA5 54166,16556.0,46.2,46780.0,26800.0,1660.0,10.026576467745832,515.0,129800.0
54169,ZCTA5 54169,2728.0,42.9,97269.0,37781.0,122.0,4.472140762463343,725.0,223300.0
54170,ZCTA5 54170,3514.0,41.1,62050.0,29205.0,257.0,7.313602731929425,487.0,166200.0
54171,ZCTA5 54171,3718.0,41.5,93125.0,35646.0,130.0,3.4965034965034967,-666666666.0,227000.0
54173,ZCTA5 54173,4045.0,44.1,73050.0,40168.0,168.0,4.15327564894932,820.0,220100.0
54174,ZCTA5 54174,2857.0,50.9,45757.0,23756.0,389.0,13.615680784039203,435.0,124000.0
54175,ZCTA5 54175,834.0,63.2,49583.0,31471.0,63.0,7.553956834532374,527.0,198300.0
54177,ZCTA5 54177,2943.0,53.3,39893.0,24870.0,365.0,12.402310567448183,395.0,124700.0
54180,ZCTA5 54180,3279.0,36.0,70000.0,28482.0,126.0,3.8426349496797805,719.0,169000.0
54201,ZCTA5 54201,5293.0,46.8,44661.0,23609.0,635.0,11.996977139618364,418.0,118900.0
54202,ZCTA5 54202,1283.0,58.5,53409.0,39190.0,53.0,4.1309431021044425,721.0,276100.0
54204,ZCTA5 54204,1713.0,41.7,65788.0,29519.0,149.0,8.698190309398715,517.0,184900.0
54205,ZCTA5 54205,2127.0,45.2,63750.0,26309.0,185.0,8.697696285848613,425.0,162100.0
54207,ZCTA5 54207,180.0,35.9,64306.0,26872.0,6.0,3.3333333333333335,-666666666.0,126900.0
54208,ZCTA5 54208,6232.0,41.1,68721.0,29974.0,438.0,7.028241335044929,549.0,180300.0
54209,ZCTA5 54209,1301.0,59.6,59483.0,39909.0,75.0,5.764796310530361,756.0,268500.0
54210,ZCTA5 54210,991.0,54.3,57917.0,51566.0,101.0,10.191725529767911,622.0,276500.0
54211,ZCTA5 54211,259.0,64.6,59063.0,40252.0,3.0,1.1583011583011582,417.0,416700.0
54212,ZCTA5 54212,1110.0,60.0,75750.0,39851.0,98.0,8.82882882882883,561.0,342500.0
54213,ZCTA5 54213,1283.0,42.1,52386.0,25453.0,172.0,13.406079501169135,530.0,132000.0
54214,ZCTA5 54214,236.0,38.3,52500.0,30944.0,13.0,5.508474576271187,453.0,145200.0
54216,ZCTA5 54216,6411.0,47.2,58496.0,29669.0,538.0,8.391826548120418,537.0,134800.0
54217,ZCTA5 54217,7064.0,40.4,65292.0,30737.0,449.0,6.356172140430351,593.0,174700.0
54220,ZCTA5 54220,39447.0,44.5,44544.0,26323.0,5169.0,13.103658072857252,526.0,117700.0
54227,ZCTA5 54227,1606.0,45.7,70147.0,30876.0,82.0,5.1058530510585305,507.0,180700.0
54228,ZCTA5 54228,2685.0,43.7,57326.0,26551.0,192.0,7.150837988826815,542.0,131900.0
54229,ZCTA5 54229,4454.0,39.3,74306.0,30594.0,404.0,9.070498428378984,736.0,185900.0
54230,ZCTA5 54230,4551.0,44.6,60560.0,28283.0,372.0,8.174027686222809,465.0,160400.0
54232,ZCTA5 54232,792.0,39.3,42135.0,24515.0,26.0,3.282828282828283,493.0,115100.0
54234,ZCTA5 54234,1455.0,64.6,54583.0,34065.0,86.0,5.9106529209622,681.0,290800.0
54235,ZCTA5 54235,16805.0,50.0,51984.0,30771.0,1639.0,9.753049687592979,593.0,172900.0
54241,ZCTA5 54241,14602.0,45.8,44181.0,24897.0,1386.0,9.491850431447746,503.0,107400.0
