Zipcode,Name,Population,Median Age,Household Income,Per Capita Income,Poverty Count (total),Poverty Rate,average rent,Median Home Value,African poverty rate,Native Hawaiian / Pacific Islander poverty rate,Hispanic poverty rate,Mix race poverty rate,Single father poverty rate,Single mother poverty rate,Asian poverty rate,Caucasian poverty rate
93276,ZCTA5 93276,216.0,24.7,35833.0,17213.0,85.0,39.351851851851855,703.0,63000.0,0.0,0.0,0.0,2.7777777777777777,2.7777777777777777,2.7777777777777777,0.0,36.574074074074076
93277,ZCTA5 93277,52526.0,34.1,52717.0,25270.0,9118.0,17.35902219853025,773.0,179200.0,1.106118874462171,0.0,10.813692266686974,0.8605262155884704,0.5958953661044054,1.7553211742755968,0.5787609945550775,13.85789894528424
93280,ZCTA5 93280,27572.0,28.1,39505.0,10956.0,6520.0,23.647178296822865,591.0,153500.0,0.830552734658349,0.08704482808646453,21.645147250834178,0.4134629334107065,0.5585376468881474,2.5097925431597274,0.0,19.831713332366167
93283,ZCTA5 93283,2339.0,54.6,30701.0,19166.0,378.0,16.16075245831552,548.0,93600.0,0.0,0.0,0.0,4.318084651560496,1.7956391620350578,0.0,0.0,11.842667806755024
93285,ZCTA5 93285,1700.0,63.8,42396.0,32651.0,60.0,3.5294117647058822,547.0,155100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5294117647058822
93286,ZCTA5 93286,10169.0,29.7,40851.0,16067.0,2691.0,26.462779034319993,546.0,148500.0,0.37368472809519127,0.1966761726816796,22.558757006588653,0.5900285180450389,0.5703609007768708,3.2156554233454617,0.0,22.57842462385682
93291,ZCTA5 93291,56298.0,30.2,48336.0,21570.0,15399.0,27.35265906426516,761.0,240900.0,0.7229386479093396,0.1332196525631461,19.95452769192511,0.8472769903016093,0.984049166933106,2.504529468187147,3.5063412554620057,19.77867775054176
93292,ZCTA5 93292,39089.0,32.6,50132.0,20993.0,8940.0,22.870884392028447,834.0,178600.0,0.3044334723323697,0.0,16.53150502698969,0.723988845966896,0.7060809946532273,2.2435979431553634,0.43490496047481386,19.565606692419863
93301,ZCTA5 93301,11555.0,32.5,33665.0,21101.0,3607.0,31.215923842492426,650.0,148200.0,4.301168325400259,0.0,15.94115101687581,2.2674167027260927,1.4625703158805712,2.6222414539160535,1.2981393336218088,16.919082648204242
93304,ZCTA5 93304,51891.0,29.1,34904.0,14390.0,18041.0,34.76710797633501,711.0,118700.0,4.362991655585747,0.0,23.26607696903124,1.4761712050259197,0.6070416835289356,3.4283401745967508,0.7669923493476711,21.830375209573916
93305,ZCTA5 93305,38793.0,26.6,29894.0,12341.0,17415.0,44.892119712319236,668.0,114900.0,3.38463124790555,0.07217797025236512,34.55262547366793,1.394581496661769,0.9125357667620447,5.22259170468899,0.479467945247854,28.6159874204109
93306,ZCTA5 93306,69660.0,30.3,52198.0,22021.0,15506.0,22.2595463680735,797.0,170900.0,0.915877117427505,0.050244042492104506,15.848406546080964,0.6316393913293138,0.5986218776916451,1.6838931955211025,0.5211024978466839,16.421188630490956
93307,ZCTA5 93307,84667.0,26.7,34774.0,12468.0,27072.0,31.974677265050136,730.0,119700.0,3.2633729788465398,0.444092739792363,25.847142334085298,0.49369884370533973,0.6649580119763308,3.2905382262274556,0.09685001240152598,19.505828717209774
93308,ZCTA5 93308,54497.0,34.7,43538.0,22445.0,12153.0,22.300310108813328,745.0,176000.0,0.8000440391214195,0.0,3.978200634897334,1.2367653265317358,0.871607611428152,2.679046553021267,0.24038020441492192,19.278125401398242
93309,ZCTA5 93309,59492.0,31.7,48481.0,23687.0,13047.0,21.930679755261213,799.0,169400.0,3.319774087272238,0.06723593088146305,11.463726215289451,1.2758017884757615,0.4891413971626437,2.586902440664291,1.0623277079271163,13.96826464062395
93311,ZCTA5 93311,45512.0,32.3,89521.0,37139.0,2218.0,4.873439971875549,1216.0,277800.0,0.22411671647038145,0.0,2.122517138337142,0.18017226226050273,0.4174723149938478,0.4811917735981719,0.39769731059940233,3.590261908947091
93312,ZCTA5 93312,58102.0,34.1,92031.0,36234.0,3325.0,5.722694571615435,1298.0,269000.0,0.28054111734535814,0.0,1.753812261195828,0.3700388971119755,0.14457333654607415,0.4578155657292348,0.7125400158342226,4.1427145365047675
93313,ZCTA5 93313,49006.0,29.6,69681.0,22217.0,6402.0,13.063706484920214,1214.0,213200.0,0.9264171734073379,0.04897359506999143,7.5684610047749254,0.9509039709423336,0.2142594784312125,1.2018936456760396,0.9019303758723421,7.2460515038974815
93314,ZCTA5 93314,26197.0,34.6,103194.0,40158.0,1753.0,6.691605909073558,1215.0,326900.0,0.06489292667099286,0.0,2.412489979768676,0.11069969843875253,0.0687101576516395,0.21758216589685841,1.4314616177424897,4.821162728556705
93401,ZCTA5 93401,28684.0,33.6,56617.0,36042.0,5758.0,20.07390879933064,1156.0,606600.0,0.2789011295495747,0.0,4.382233998047692,1.146980895272626,0.18128573420722355,0.8959698786780086,1.3596430065541765,16.549295774647888
93402,ZCTA5 93402,15636.0,47.5,69176.0,37186.0,1486.0,9.503709388590432,1183.0,436100.0,0.04476848298797646,0.0,0.8697876694806856,0.6459452545408033,0.39012535175236634,0.7354822205167562,0.39012535175236634,8.365310821181888
93405,ZCTA5 93405,35642.0,21.9,43128.0,17346.0,9533.0,26.74653498681331,1327.0,611100.0,0.9342910049941081,0.0,3.6305482296167444,0.791201391616632,0.137478255990124,0.143089613377476,1.5122608158913642,22.751248527018685
93420,ZCTA5 93420,30022.0,48.6,73220.0,36684.0,2180.0,7.261341682765972,1155.0,557300.0,0.09326493904470055,0.0,1.052561454933049,0.12324295516621145,0.2897874891746053,0.6262074478715609,0.0,6.711744720538272
93422,ZCTA5 93422,33270.0,39.8,71002.0,34620.0,3223.0,9.687406071535918,1113.0,413700.0,0.4177938082356477,0.0,2.602945596633604,0.17733694018635407,0.2254283137962128,0.5680793507664562,0.15629696423204087,8.253681995792006
93424,ZCTA5 93424,867.0,58.8,83750.0,72373.0,44.0,5.074971164936563,987.0,610400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.074971164936563
93426,ZCTA5 93426,1988.0,28.3,66250.0,25360.0,200.0,10.060362173038229,1024.0,411700.0,0.0,0.0,2.0120724346076457,0.0,0.0,0.2515090543259557,0.0,8.048289738430583
93427,ZCTA5 93427,5662.0,45.3,71736.0,31089.0,308.0,5.439773931472978,1220.0,418900.0,0.0,0.0,2.2430236665489227,0.0,0.0,0.0,0.0,4.397739314729778
93428,ZCTA5 93428,6309.0,60.9,59684.0,36453.0,522.0,8.273894436519258,1179.0,614800.0,0.0,0.0,2.678712949754319,0.20605484228879378,0.0,0.6657156443176415,0.0,8.067839594230465
93430,ZCTA5 93430,3214.0,56.4,57788.0,44482.0,286.0,8.898568761667704,1134.0,679000.0,0.24891101431238333,0.0,1.3690105787181084,0.0,0.37336652146857496,0.24891101431238333,0.6533914125700062,7.654013690105788
93433,ZCTA5 93433,13484.0,37.9,58895.0,30493.0,1483.0,10.998220112726194,1141.0,430200.0,0.4968851972708395,0.0,5.272916048650252,0.08899436369029962,0.0,0.8009492732126965,0.45980421239988134,8.113319489765647
93434,ZCTA5 93434,7252.0,28.9,41907.0,15638.0,1362.0,18.781025923883067,975.0,210900.0,0.0,0.0,17.67788196359625,0.19305019305019305,0.24820739106453393,1.9718698290126861,0.26199669056811914,10.204081632653061
93436,ZCTA5 93436,55914.0,34.5,53810.0,23964.0,8977.0,16.05501305576421,923.0,274200.0,0.6957112708802804,0.014307686804735844,10.777265085667274,1.1839610830918912,0.4149229173373395,1.5881532353256786,0.3415960224630683,10.006438459062132
93440,ZCTA5 93440,1507.0,40.8,60909.0,26801.0,392.0,26.011944260119442,1547.0,373000.0,0.0,0.0,3.11877903118779,0.8626410086264101,0.0,0.0,0.0,25.149303251493034
93441,ZCTA5 93441,1099.0,45.5,95179.0,52906.0,85.0,7.734303912647862,1197.0,901400.0,3.6396724294813465,0.0,1.364877161055505,0.0,0.0,0.0,1.0009099181073704,1.7288444040036397
93442,ZCTA5 93442,11092.0,50.2,54807.0,34309.0,1065.0,9.601514605120808,1241.0,505200.0,1.2531554273350163,0.0,1.1089073205914173,0.3966822935448972,0.0721240533717995,0.6401009736747205,0.18932564010097366,7.7623512441399205
93444,ZCTA5 93444,19317.0,43.3,75041.0,34957.0,1400.0,7.247502200134597,1288.0,444500.0,0.15530361857431277,0.0,2.039654190609308,0.4244965574364549,0.0,0.631568048868872,0.0,5.963658953253611
93445,ZCTA5 93445,8164.0,36.7,54155.0,22205.0,1711.0,20.957863792258696,1053.0,323400.0,0.0,0.0,14.52719255267026,0.6246937775600196,0.19598236158745713,2.780499755022048,1.384125428711416,14.269965703086722
93446,ZCTA5 93446,44515.0,40.0,66242.0,32553.0,5365.0,12.052117263843648,999.0,401100.0,0.37740087610917666,0.0,6.770751432101539,0.21565764349095812,0.15949679883185444,1.0490845782320566,0.03594294058182635,9.560822194765809
93449,ZCTA5 93449,7984.0,53.7,75978.0,47330.0,585.0,7.327154308617234,1330.0,633300.0,0.025050100200400802,0.0,1.2024048096192386,0.3381763527054108,0.0,0.1377755511022044,0.0,6.287575150300601
93450,ZCTA5 93450,988.0,25.9,42813.0,13601.0,274.0,27.732793522267208,677.0,152300.0,0.0,0.0,27.732793522267208,0.0,0.0,1.214574898785425,0.0,26.619433198380566
93451,ZCTA5 93451,4184.0,32.7,60605.0,27086.0,914.0,21.84512428298279,1041.0,360300.0,0.04780114722753346,0.0,9.058317399617591,0.07170172084130019,0.7409177820267686,1.0277246653919694,0.04780114722753346,15.105162523900574
93453,ZCTA5 93453,3170.0,48.0,50625.0,27502.0,314.0,9.905362776025237,988.0,430200.0,0.1892744479495268,0.0,0.3785488958990536,0.0,0.0,0.0,0.0,9.71608832807571
93454,ZCTA5 93454,38980.0,31.6,53637.0,21423.0,7205.0,18.483837865572088,1138.0,287800.0,0.3745510518214469,0.0,13.963571062083119,0.7054899948691636,0.3796818881477681,1.4417650076962545,0.595177013853258,13.27347357619292
93455,ZCTA5 93455,43898.0,39.7,74538.0,32057.0,2910.0,6.629003599252814,1447.0,351000.0,0.047838170303886283,0.0,2.3987425395234405,0.21868877853205157,0.14123650280194996,0.48977174358740716,0.17085060822816528,5.80892067975762
93458,ZCTA5 93458,56722.0,26.7,45801.0,14157.0,13544.0,23.877860442156482,1074.0,242600.0,0.20098021931525686,0.0,21.157575543880682,0.6664080956242727,0.7228235957829413,1.8264518176368958,0.3561228447515955,16.45922217129156
93460,ZCTA5 93460,4798.0,51.1,90772.0,50299.0,248.0,5.168820341809087,1630.0,840700.0,0.43768236765318885,0.0,0.6461025427261359,0.12505210504376824,0.020842017507294707,0.4168403501458941,0.0,3.501458941225511
93461,ZCTA5 93461,1447.0,35.6,58380.0,27421.0,173.0,11.955770559778852,1125.0,254800.0,0.0,0.0,3.6627505183137528,0.691085003455425,0.0,0.7601935038009675,0.0,11.264685556323428
93463,ZCTA5 93463,7905.0,49.2,71607.0,44177.0,863.0,10.917141049968375,1398.0,762900.0,0.13915243516761544,0.0,6.40101201771031,0.0,0.6704617330803289,1.4800759013282732,0.0,8.070841239721695
93465,ZCTA5 93465,8995.0,42.3,75394.0,34046.0,915.0,10.172317954419121,1157.0,518800.0,0.0,0.0,4.391328515842135,0.5113952195664258,0.38910505836575876,0.33351862145636463,0.0,8.326848249027238
93501,ZCTA5 93501,5134.0,36.2,34261.0,17225.0,1842.0,35.87845734320218,540.0,88800.0,11.589403973509933,0.0,13.770938839111803,0.3116478379431243,0.584339696143358,3.135956369302688,0.0,17.413322945072068
93505,ZCTA5 93505,13324.0,36.7,48971.0,19879.0,3007.0,22.568297808465925,703.0,92900.0,7.617832482737916,0.07505253677574301,7.325127589312519,0.5253677574302011,0.9906934854398078,2.4992494746322427,2.3716601621134794,10.97268087661363
93510,ZCTA5 93510,7594.0,49.3,91196.0,37942.0,520.0,6.847511193047143,1470.0,457000.0,0.3423755596523571,0.0,0.8822754806426126,0.14485119831445878,0.0,0.0,0.0,5.3726626283908345
93513,ZCTA5 93513,1803.0,41.7,54135.0,26133.0,206.0,11.425402107598448,704.0,198400.0,0.0,0.0,2.8840820854132003,0.4437049362174154,0.11092623405435385,0.9428729894620078,1.4420410427066002,2.7731558513588466
93514,ZCTA5 93514,13976.0,46.8,51456.0,29986.0,1260.0,9.015455065827132,788.0,281500.0,0.007155123068116772,0.06439610761305095,1.509730967372639,0.1001717229536348,0.2718946765884373,0.6511161991986262,0.08586147681740126,7.054951345163137
93516,ZCTA5 93516,2314.0,40.4,29896.0,18777.0,883.0,38.159031979256696,523.0,57900.0,6.1365600691443385,0.0,7.476231633535004,4.32152117545376,3.025064822817632,2.808988764044944,0.34572169403630076,23.076923076923077
93518,ZCTA5 93518,949.0,52.5,24886.0,21336.0,342.0,36.03793466807166,1033.0,164100.0,0.0,0.0,3.3719704952581666,4.214963119072708,1.8967334035827186,0.7376185458377239,0.6322444678609063,30.76923076923077
93523,ZCTA5 93523,3366.0,26.9,54826.0,20911.0,508.0,15.092097445038622,1337.0,47800.0,2.465834818775995,0.0,2.9114676173499703,1.5151515151515151,0.20796197266785502,1.0695187165775402,0.0,11.11111111111111
93526,ZCTA5 93526,703.0,51.5,55750.0,32130.0,88.0,12.517780938833571,615.0,174200.0,0.0,0.0,0.7112375533428165,0.0,1.7069701280227596,0.8534850640113798,0.0,9.530583214793742
93527,ZCTA5 93527,2206.0,47.2,54593.0,32411.0,585.0,26.518585675430643,550.0,166900.0,0.0,0.0,1.9492293744333635,0.0,0.0,2.2212148685403443,0.0,26.518585675430643
93529,ZCTA5 93529,631.0,40.6,50298.0,21148.0,24.0,3.803486529318542,787.0,235300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.803486529318542
93532,ZCTA5 93532,2681.0,48.1,58438.0,28711.0,412.0,15.367400223797091,1017.0,216000.0,0.07459903021260723,0.0,1.1562849682954122,0.37299515106303616,0.0,1.7903767251025737,0.07459903021260723,14.84520701230884
93534,ZCTA5 93534,38994.0,33.4,36034.0,17533.0,10681.0,27.39139354772529,869.0,147600.0,8.629532748627994,0.02820946812330102,10.558034569420936,1.4694568395137713,0.5308509001384828,2.2926604092937377,0.9796378930091809,14.504795609580961
93535,ZCTA5 93535,73948.0,29.6,42266.0,15592.0,21859.0,29.55996105371342,970.0,138500.0,8.952236706875102,0.03110293719911289,12.965867907178017,0.9493157353816195,0.5693189809055011,3.2198301509168603,0.259641910531725,17.748958727754637
93536,ZCTA5 93536,70969.0,35.6,71268.0,25490.0,9968.0,14.045569192182501,1123.0,244000.0,3.608617847229072,0.016908791162338486,4.13138130733137,0.38044780115261595,0.4170835153376827,1.1709337879919401,0.44244670208119036,9.118065634291028
93541,ZCTA5 93541,500.0,53.1,91280.0,34814.0,5.0,1.0,721.0,319400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
93543,ZCTA5 93543,13780.0,31.5,44985.0,18696.0,3104.0,22.525399129172715,1062.0,170600.0,0.4716981132075472,0.15239477503628446,16.99564586357039,2.293178519593614,0.4426705370101596,1.8359941944847604,0.6676342525399129,8.105950653120464
93545,ZCTA5 93545,2005.0,36.2,36736.0,22348.0,263.0,13.11720698254364,453.0,227500.0,0.0,0.0,4.438902743142145,0.0,0.04987531172069826,2.2443890274314215,0.0,8.778054862842893
93546,ZCTA5 93546,9252.0,33.0,62670.0,32473.0,747.0,8.073929961089494,1070.0,385300.0,0.5188067444876784,0.0,3.0804150453955903,0.0,0.0,0.0,0.4755728491137051,6.744487678339818
93550,ZCTA5 93550,75624.0,27.9,36988.0,14676.0,24232.0,32.042737755209984,852.0,163300.0,6.745213159843436,0.009256320744737121,21.58838463979689,1.0710885433195811,0.48926266793610496,3.588807785888078,0.5606685708240771,9.548556013963822
93551,ZCTA5 93551,51023.0,37.9,84000.0,32295.0,3455.0,6.77145601003469,1401.0,285800.0,1.0955843443153088,0.01567920349646238,1.7501910902926132,0.5468122219391255,0.04311780961527154,0.41353899221919527,0.6036493346138017,3.7492895360915663
93552,ZCTA5 93552,41128.0,29.2,56971.0,16648.0,6079.0,14.780684691694223,1252.0,189900.0,2.5481423847500486,0.02917720287881735,10.088017895351099,0.8120988134604162,0.24071192375024314,1.1038708422485897,0.2334176230305388,4.157751410231472
93553,ZCTA5 93553,1882.0,52.7,54741.0,35064.0,195.0,10.361317747077576,660.0,204700.0,0.0,0.0,4.888416578108395,1.9128586609989373,0.0,0.7970244420828906,0.0,4.941551540913921
93555,ZCTA5 93555,34064.0,36.3,60318.0,29241.0,5711.0,16.765500234852045,722.0,169300.0,3.2644434006575858,0.04109910756223579,4.221465476749648,0.3522780648191639,0.4315406294034758,1.796618130577736,1.1977454203851574,10.84429309534993
93560,ZCTA5 93560,20263.0,33.7,59754.0,23983.0,3223.0,15.905838227310863,896.0,148500.0,2.1122242510980604,0.0,9.450722992646696,0.8981888170557173,0.29610620342496174,1.352218328973992,0.07402655085624044,9.322410304495879
93561,ZCTA5 93561,34182.0,42.0,63996.0,25499.0,3656.0,10.69568778889474,768.0,225100.0,0.7577087355918319,0.0,4.274179392662805,0.9800479784681997,0.2867006026563689,1.1906851559300216,0.09069100696272892,8.369902287753789
93562,ZCTA5 93562,1620.0,38.4,38438.0,23262.0,423.0,26.11111111111111,416.0,42700.0,1.1728395061728396,0.0,4.444444444444445,0.6172839506172839,1.6666666666666667,1.9135802469135803,0.24691358024691357,23.82716049382716
93563,ZCTA5 93563,413.0,50.4,74250.0,30965.0,39.0,9.443099273607748,967.0,278800.0,0.24213075060532688,0.24213075060532688,5.326876513317191,0.48426150121065376,0.0,0.0,0.0,3.6319612590799033
93591,ZCTA5 93591,6508.0,34.1,41080.0,13778.0,2080.0,31.960663798401967,937.0,131300.0,2.258758451137062,0.0,20.374923171481253,1.6441303011677935,0.9219422249539029,1.6441303011677935,0.0,12.538414259373079
93601,ZCTA5 93601,1944.0,43.3,58362.0,27890.0,115.0,5.915637860082304,920.0,322300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.915637860082304
93602,ZCTA5 93602,4151.0,47.0,54375.0,26923.0,530.0,12.768007708985786,703.0,261700.0,0.0,0.0,4.986750180679354,0.3854492893278728,1.1081667068176344,0.963623223319682,0.2890869669959046,10.407130811852566
93605,ZCTA5 93605,211.0,34.7,84306.0,32169.0,3.0,1.4218009478672986,583.0,317600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4218009478672986
93606,ZCTA5 93606,849.0,26.2,31042.0,11834.0,273.0,32.15547703180212,567.0,151900.0,0.0,0.4711425206124853,25.67726737338045,0.5889281507656066,0.0,4.829210836277974,2.237926972909305,25.67726737338045
93609,ZCTA5 93609,5689.0,33.8,38958.0,15594.0,1838.0,32.307962735102834,679.0,186600.0,0.0,0.0,26.630339251186502,0.5976445772543505,1.8280892951309544,1.7226226050272455,0.7382668307259623,11.390402531200563
93610,ZCTA5 93610,23757.0,34.2,37406.0,13628.0,4669.0,19.653154859620322,736.0,173100.0,1.2080649913709645,0.0,13.297133476449046,0.9512985646335816,0.3451614261059898,1.9025971292671633,0.0,15.717472744875195
93611,ZCTA5 93611,47988.0,36.2,78928.0,31466.0,3915.0,8.158289572393098,1212.0,270900.0,0.0729349003917646,0.0,3.4987913645077935,0.22922397265983163,0.34800366758356255,0.6793365007918646,0.7189297324331083,5.2533966825039595
93612,ZCTA5 93612,36062.0,31.9,40393.0,19889.0,8812.0,24.435694082413622,796.0,158600.0,1.1896178803172315,0.27452720315013035,10.526315789473685,1.0509677777161555,1.2423049193056404,2.8367810992180136,2.412511785258721,14.111807442737508
93614,ZCTA5 93614,11255.0,51.4,55490.0,27975.0,1806.0,16.046201688138606,1004.0,229600.0,0.0,0.0,1.2794313638382941,0.0888494002665482,0.3109729009329187,0.7196801421590404,0.0,15.326521545979565
93615,ZCTA5 93615,6263.0,26.1,30951.0,10762.0,2839.0,45.32971419447549,593.0,98400.0,0.0,0.0,43.74900207568258,1.836180744052371,0.8622066102506786,3.943796902442919,0.0,36.484113044866675
93616,ZCTA5 93616,2599.0,26.6,30806.0,12274.0,1000.0,38.47633705271258,476.0,235200.0,0.0,0.0,36.82185455944594,0.8464794151596768,0.0,2.962677953058869,0.0,21.200461716044632
93618,ZCTA5 93618,30465.0,28.5,38576.0,14696.0,8112.0,26.627277203348104,685.0,161400.0,0.22977186935828,0.0,24.703758411291645,0.8304611849663548,0.7516822583292303,1.7955030362711308,0.022977186935828,22.235352043328408
93619,ZCTA5 93619,32958.0,38.8,108353.0,44579.0,1742.0,5.28551489774865,1491.0,369200.0,0.0,0.0,1.0012743491716731,0.2336306814733904,0.10619576430608653,0.4824321864190788,0.4156805631409673,4.329753018993871
93620,ZCTA5 93620,9591.0,30.8,36937.0,15541.0,2484.0,25.899280575539567,591.0,132800.0,0.8028359920759045,0.0,19.851944531331455,0.6464393702429361,0.38577833385465543,2.0957147325617766,0.43791054113231154,17.61025961839224
93622,ZCTA5 93622,10632.0,26.7,40464.0,14423.0,3393.0,31.91309255079007,608.0,123300.0,0.07524454477050414,0.0,29.928517682468023,1.109857035364936,0.08465011286681716,4.232505643340858,0.0,24.416854778028593
93625,ZCTA5 93625,7446.0,31.5,44388.0,19873.0,1814.0,24.362073596561913,681.0,217900.0,0.0,0.026860059092130004,20.9508460918614,0.308890679559495,1.1146924523233952,3.5589578297072255,2.9546065001343003,13.295729250604351
93626,ZCTA5 93626,1760.0,44.4,82419.0,34066.0,176.0,10.0,1127.0,310900.0,0.0,0.0,1.25,0.0,0.9659090909090909,0.0,0.0,10.0
93630,ZCTA5 93630,19095.0,29.2,40654.0,16320.0,5184.0,27.148468185388847,670.0,193900.0,0.010473946059177796,0.0,25.090337784760408,0.8955223880597015,0.14663524482848914,2.4456664048180152,0.13616129876931135,21.628698612202147
93631,ZCTA5 93631,16268.0,33.5,61163.0,25290.0,3167.0,19.467666584706173,744.0,243000.0,0.0,0.0,12.005163511187607,0.7929677895254488,0.35652815343004673,1.3462011310548316,0.0,17.27932136710106
93635,ZCTA5 93635,39969.0,30.4,45714.0,17558.0,8940.0,22.367334684380396,889.0,184900.0,0.5854537266381445,0.0,18.20410818384248,0.9132077359953964,0.4903800445345142,2.4193750156371188,0.5904576046435988,16.452750881933497
93636,ZCTA5 93636,11885.0,42.0,76349.0,31695.0,1559.0,13.117374842238116,1135.0,267500.0,0.0,0.0,6.066470340765671,0.2103491796381994,0.11779554059739167,0.5889777029869584,0.058897770298695834,10.626840555321834
93637,ZCTA5 93637,39952.0,31.0,49632.0,19336.0,6722.0,16.82519022827393,870.0,182500.0,0.5581698037645174,0.0,14.049359231077293,0.4330196235482579,0.46806167400881055,1.1989387264717661,0.19022827392871447,12.294753704445334
93638,ZCTA5 93638,50626.0,27.5,36709.0,13776.0,14914.0,29.45917117686564,785.0,160800.0,1.1792359657093192,0.0,25.78516967566073,1.1555327302176748,0.5550507644293446,2.8206850235057086,0.03555485323746691,23.8573065223403
93640,ZCTA5 93640,12660.0,29.0,26438.0,8482.0,5645.0,44.58925750394945,619.0,116200.0,0.4028436018957346,0.0,44.43127962085308,1.2243285939968405,1.1374407582938388,4.289099526066351,0.0,29.849921011058452
93643,ZCTA5 93643,2935.0,50.0,52356.0,28407.0,496.0,16.899488926746166,497.0,246800.0,0.0,0.0,2.62350936967632,0.6473594548551959,0.7155025553662692,1.567291311754685,0.034071550255536626,11.141396933560477
93644,ZCTA5 93644,7854.0,54.2,44703.0,24792.0,1491.0,18.983957219251337,829.0,263500.0,0.0,0.0,7.89406671759613,0.5602240896358543,0.7384772090654443,0.12732365673542145,0.0,17.79984721161192
93646,ZCTA5 93646,11195.0,25.8,27726.0,10309.0,5463.0,48.798570790531485,614.0,125100.0,0.5180884323358642,0.33050468959356855,47.02099151406878,0.044662795891022775,0.7860652076820009,3.939258597588209,0.0,36.32871817775793
93647,ZCTA5 93647,11215.0,28.0,30423.0,10101.0,4186.0,37.325011145786895,612.0,138400.0,0.04458314757021846,0.0,35.880517164511815,1.4623272403031653,0.7400802496656264,3.1029870708872047,0.29424877396344185,30.129291127953632
93648,ZCTA5 93648,16228.0,25.9,31008.0,10828.0,6866.0,42.309588365787526,646.0,125600.0,0.0,0.0,41.00320433818092,0.8442198668967217,0.6901651466600937,3.1427162928272123,0.6408676361843727,27.680552132117327
93650,ZCTA5 93650,4170.0,36.1,36042.0,15167.0,1172.0,28.105515587529975,838.0,45400.0,0.0,0.0,18.896882494004796,0.9592326139088729,0.0,1.5347721822541966,2.997601918465228,16.85851318944844
93651,ZCTA5 93651,1662.0,50.3,79267.0,39560.0,76.0,4.57280385078219,737.0,359600.0,0.0,0.0,1.203369434416366,1.263537906137184,0.0,0.0,0.0,3.309265944645006
93652,ZCTA5 93652,280.0,34.4,33824.0,13773.0,96.0,34.285714285714285,436.0,98500.0,0.0,0.0,31.428571428571427,0.35714285714285715,0.0,7.142857142857143,0.0,13.928571428571429
93653,ZCTA5 93653,1352.0,53.4,57083.0,36378.0,90.0,6.65680473372781,696.0,244600.0,0.0,0.0,0.0,0.0,0.0,0.8875739644970414,0.0,6.3609467455621305
93654,ZCTA5 93654,31460.0,32.6,46354.0,17771.0,7619.0,24.21805467260013,740.0,183000.0,0.29879211697393515,0.29879211697393515,21.73871582962492,0.4863318499682136,0.15257469802924348,1.6306420851875398,0.15257469802924348,15.146217418944692
93656,ZCTA5 93656,7194.0,29.5,47300.0,14332.0,1566.0,21.76814011676397,628.0,165600.0,1.2093411175979982,0.0,18.73783708646094,0.08340283569641367,0.16680567139282734,1.4734500973033082,0.027800945232137893,3.864331387267167
93657,ZCTA5 93657,34349.0,34.7,50560.0,20001.0,8280.0,24.105505254883695,738.0,195400.0,0.06404844391394218,0.0,20.728405484875832,0.1717662814055722,0.689976418527468,1.8137354799266354,0.6055489242772716,17.587120440187487
93660,ZCTA5 93660,4587.0,25.4,26645.0,9518.0,2037.0,44.408109875735775,426.0,120200.0,0.0,0.0,42.40244168301722,0.0,0.21800741225201656,5.951602354480053,0.0,40.483976455199475
93662,ZCTA5 93662,30169.0,31.6,41313.0,16967.0,7290.0,24.163876827206735,711.0,171900.0,0.04640525042261925,0.0,22.009347343299414,0.6496735059166694,1.0308594915310418,1.4683947098014518,0.5369750406045941,19.079187245185455
93664,ZCTA5 93664,494.0,54.4,79583.0,49418.0,19.0,3.8461538461538463,741.0,478000.0,0.0,0.0,0.0,1.214574898785425,0.0,0.0,0.0,2.6315789473684212
93666,ZCTA5 93666,968.0,18.8,25714.0,8024.0,601.0,62.086776859504134,540.0,65400.0,0.0,0.0,62.086776859504134,0.0,1.3429752066115703,1.859504132231405,0.0,57.85123966942149
93667,ZCTA5 93667,2626.0,42.0,56875.0,24850.0,324.0,12.338156892612338,821.0,259300.0,0.0,0.0,1.5232292460015233,0.49504950495049505,1.9421172886519422,0.3427265803503427,0.30464584920030463,10.167555217060167
93668,ZCTA5 93668,957.0,43.2,35703.0,16562.0,331.0,34.58725182863114,853.0,258400.0,0.0,0.0,29.885057471264368,0.0,0.9404388714733543,1.567398119122257,0.0,17.34587251828631
93673,ZCTA5 93673,747.0,32.1,31094.0,11557.0,344.0,46.05087014725569,606.0,99000.0,0.0,0.0,36.94779116465863,0.0,0.8032128514056225,3.6144578313253013,0.0,34.404283801874165
93675,ZCTA5 93675,3358.0,48.4,63922.0,25890.0,460.0,13.698630136986301,832.0,162400.0,0.0,0.0,3.8415723645026802,0.357355568790947,0.0,1.697438951756998,0.0,9.827278141751043
93701,ZCTA5 93701,10369.0,25.8,19080.0,8053.0,6074.0,58.57845501012634,587.0,92900.0,3.298292988716366,0.0,45.12489150352011,0.7618863921303887,1.5816375735365031,5.053524930080046,6.172244189410743,24.7468415469187
